,TCGA-A5-A0G5,TCGA-A5-A0G9,TCGA-A5-A0GA,TCGA-A5-A0GB,TCGA-A5-A0GH,TCGA-A5-A0GI,TCGA-A5-A0GJ,TCGA-A5-A0GN,TCGA-A5-A0GP,TCGA-A5-A0GQ,TCGA-A5-A0GV,TCGA-A5-A0GW,TCGA-A5-A0R8,TCGA-A5-A0R9,TCGA-A5-A0RA,TCGA-A5-A0VO,TCGA-A5-A0VP,TCGA-A5-A0VQ,TCGA-AJ-A23M,TCGA-AP-A051,TCGA-AP-A052,TCGA-AP-A053,TCGA-AP-A054,TCGA-AP-A056,TCGA-AP-A059,TCGA-AP-A05A,TCGA-AP-A05H,TCGA-AP-A05J,TCGA-AP-A05N,TCGA-AP-A0L8,TCGA-AP-A0L9,TCGA-AP-A0LD,TCGA-AP-A0LE,TCGA-AP-A0LF,TCGA-AP-A0LG,TCGA-AP-A0LH,TCGA-AP-A0LI,TCGA-AP-A0LM,TCGA-AP-A0LN,TCGA-AP-A0LP,TCGA-AP-A0LQ,TCGA-AP-A0LT,TCGA-AX-A05S,TCGA-AX-A05T,TCGA-AX-A05U,TCGA-AX-A05W,TCGA-AX-A05Y,TCGA-AX-A05Z,TCGA-AX-A060,TCGA-AX-A063,TCGA-AX-A064,TCGA-AX-A06H,TCGA-AX-A0IU,TCGA-AX-A0J0,TCGA-AX-A0J1,TCGA-AX-A1C8,TCGA-AX-A2HF,TCGA-B5-A0JR,TCGA-B5-A0JT,TCGA-B5-A0JV,TCGA-B5-A0JY,TCGA-B5-A0JZ,TCGA-B5-A0K1,TCGA-B5-A0K2,TCGA-B5-A0K6,TCGA-B5-A0K9,TCGA-B5-A11E,TCGA-B5-A11F,TCGA-B5-A11G,TCGA-B5-A11H,TCGA-B5-A11J,TCGA-B5-A11N,TCGA-B5-A11O,TCGA-B5-A11R,TCGA-B5-A11U,TCGA-B5-A11V,TCGA-B5-A11W,TCGA-B5-A11X,TCGA-B5-A11Y,TCGA-B5-A11Z,TCGA-B5-A121,TCGA-BG-A0LX,TCGA-BG-A0M0,TCGA-BG-A0M3,TCGA-BG-A0M4,TCGA-BG-A0M6,TCGA-BG-A0M7,TCGA-BG-A0M8,TCGA-BG-A0M9,TCGA-BG-A0MC,TCGA-BG-A0MG,TCGA-BG-A0MO,TCGA-BG-A0MQ,TCGA-BG-A0MU,TCGA-BG-A0RY,TCGA-BG-A0VW,TCGA-BG-A0VX,TCGA-BG-A0VZ,TCGA-BG-A0W1,TCGA-BG-A0YV,TCGA-BG-A187,TCGA-BG-A18A,TCGA-BG-A18B,TCGA-BG-A2AE,TCGA-BK-A0C9,TCGA-BK-A0CB,TCGA-BK-A0CC,TCGA-BK-A139,TCGA-BS-A0T9,TCGA-BS-A0TA,TCGA-BS-A0TC,TCGA-BS-A0TE,TCGA-BS-A0TI,TCGA-BS-A0TJ,TCGA-BS-A0U7,TCGA-BS-A0U8,TCGA-BS-A0UA,TCGA-BS-A0UF,TCGA-BS-A0UJ,TCGA-BS-A0UL,TCGA-BS-A0UM,TCGA-BS-A0UT,TCGA-BS-A0UV,TCGA-BS-A0V7,TCGA-BS-A0V8,TCGA-BS-A0WQ,TCGA-D1-A0ZN,TCGA-D1-A0ZO,TCGA-D1-A0ZQ,TCGA-D1-A0ZR,TCGA-D1-A0ZS,TCGA-D1-A0ZU,TCGA-D1-A101,TCGA-D1-A102,TCGA-D1-A103,TCGA-D1-A15V,TCGA-D1-A15W,TCGA-D1-A15X,TCGA-D1-A15Z,TCGA-D1-A160,TCGA-D1-A161,TCGA-D1-A163,TCGA-D1-A165,TCGA-D1-A167,TCGA-D1-A168,TCGA-D1-A169,TCGA-D1-A16D,TCGA-D1-A16F,TCGA-D1-A16J,TCGA-D1-A16N,TCGA-D1-A16R,TCGA-D1-A16X,TCGA-D1-A16Y,TCGA-D1-A174,TCGA-D1-A176,TCGA-D1-A177,TCGA-D1-A17A,TCGA-D1-A17B,TCGA-D1-A17C,TCGA-D1-A17D,TCGA-D1-A17F,TCGA-D1-A17H,TCGA-D1-A17M,TCGA-D1-A17Q,TCGA-D1-A17R,TCGA-D1-A17S,TCGA-D1-A17T,TCGA-D1-A17U,TCGA-D1-A1NU,TCGA-DI-A0WH,TCGA-DI-A1NN,TCGA-E6-A1LZ,TCGA-EO-A1Y5,TCGA-EO-A1Y8,TCGA-EY-A1GS,TCGA-EY-A212,TCGA-FI-A2EW,TCGA-FI-A2F8
TCGA-AP-A0LQ,0.0,0.3125,0.625,0.0,0.2,0.625,0.0,0.5625,0.0,1.0,0.333333333333,0.25,0.857142857143,1.0,0.941176470588,1.0,0.0,0.833333333333,0.4,0.1875,0.5,0.0,0.0,0.0769230769231,0.294117647059,0.5,0.0769230769231,0.0,0.8,0.6,0.705882352941,0.0555555555556,0.0714285714286,0.470588235294,0.230769230769,0.6,0.0,0.153846153846,0.916666666667,0.857142857143,1.0,0.0,0.0,1.0,0.0,1.0,0.714285714286,0.0,0.0,0.0,0.466666666667,0.0714285714286,0.444444444444,0.0769230769231,0.0,0.533333333333,1.0,0.0,0.0,0.823529411765,0.1875,0.266666666667,0.75,0.0625,0.769230769231,0.0,0.125,0.75,0.0,0.0,0.388888888889,0.0,0.8125,0.133333333333,0.133333333333,0.941176470588,1.0,0.8125,0.0,0.0,0.833333333333,0.411764705882,0.909090909091,0.875,0.0,0.0,0.6,0.909090909091,0.909090909091,1.0,1.0,1.0,0.153846153846,1.0,0.833333333333,0.0,0.882352941176,0.533333333333,0.6875,0.0714285714286,0.888888888889,0.909090909091,0.470588235294,0.764705882353,0.428571428571,1.0,1.0,0.642857142857,0.133333333333,0.333333333333,0.0,0.166666666667,0.230769230769,0.0588235294118,0.722222222222,0.470588235294,0.642857142857,0.125,0.0,0.266666666667,0.333333333333,0.769230769231,0.166666666667,1.0,0.875,1.0,0.857142857143,0.0769230769231,0.941176470588,0.0,0.0714285714286,1.0,0.166666666667,0.666666666667,0.1875,0.909090909091,0.846153846154,0.0,0.818181818182,0.4375,0.692307692308,0.125,0.5,0.0,0.5,0.166666666667,1.0,0.333333333333,0.705882352941,0.733333333333,1.0,0.0,0.0,0.0,0.3125,0.0,0.769230769231,0.235294117647,0.9,0.222222222222,0.8125,0.0666666666667,0.411764705882,0.153846153846,0.8125,0.642857142857,0.375,0.75,0.875,0.0,0.7,0.0588235294118,0.0,0.5,0.125,0.5,0.529411764706,0.0
TCGA-AP-A0LT,0.0161290322581,0.387096774194,0.4,0.949152542373,0.507936507937,0.245901639344,0.02,0.0384615384615,0.724637681159,0.0833333333333,0.0,0.135593220339,0.0851063829787,0.0,0.181818181818,0.123076923077,0.75,0.213114754098,0.0166666666667,0.0,0.0,0.0,0.483870967742,0.0,0.0,0.025641025641,0.0483870967742,0.0,0.214285714286,0.0,0.0909090909091,0.924242424242,0.863636363636,0.05,0.274193548387,0.0,0.0238095238095,0.0,0.0967741935484,0.191176470588,0.0,1.0,0.770491803279,0.0,0.0,0.0,0.0862068965517,0.0147058823529,0.859375,0.854838709677,0.457627118644,0.35593220339,0.0,0.016393442623,0.0327868852459,0.0,0.0,0.822580645161,0.0,0.27868852459,0.0,0.5,0.0,0.123076923077,0.237288135593,0.178571428571,0.0,0.05,0.754098360656,0.809523809524,0.530303030303,0.540983606557,0.211538461538,0.904761904762,0.555555555556,0.102040816327,0.214285714286,0.157894736842,0.766666666667,0.0,0.0,0.52380952381,0.125,0.0714285714286,0.861111111111,0.0,0.0,0.0714285714286,0.113636363636,0.0869565217391,0.119402985075,0.125,0.8,0.0,0.0,0.694915254237,0.125,0.55737704918,0.2,0.0508474576271,0.0384615384615,0.1,0.454545454545,0.241935483871,0.642857142857,0.0,0.0,0.0689655172414,0.0172413793103,0.578125,0.731343283582,0.0625,0.0,0.925373134328,0.271428571429,0.515625,0.333333333333,0.0,0.694915254237,0.769230769231,0.610169491525,0.0222222222222,0.0,0.0,0.0298507462687,0.0,0.0869565217391,0.893939393939,0.0483870967742,0.0,0.290909090909,0.125,0.145454545455,0.181818181818,0.0,0.0238095238095,0.163636363636,0.736842105263,0.0697674418605,0.540983606557,0.016393442623,0.571428571429,0.0,0.677966101695,0.123076923077,0.0,0.119047619048,0.642857142857,0.0909090909091,0.016393442623,0.111111111111,0.64406779661,0.651515151515,0.852459016393,0.590909090909,0.448275862069,0.285714285714,0.142857142857,0.105263157895,0.426229508197,0.213114754098,0.859375,0.610169491525,0.0,0.2,0.0161290322581,0.04,0.4,0.0666666666667,0.241935483871,0.0277777777778,0.0,0.0,0.0,0.135593220339,0.0555555555556,0.0344827586207,0.0
TCGA-AX-A05S,0.131147540984,0.360655737705,0.212121212121,0.8,0.582089552239,0.140625,0.0769230769231,0.0377358490566,0.710144927536,0.0327868852459,0.0,0.232142857143,0.0408163265306,0.0,0.0746268656716,0.0307692307692,0.790322580645,0.15625,0.0169491525424,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.131147540984,0.0,0.140350877193,0.0,0.0606060606061,0.765625,0.692307692308,0.0483870967742,0.285714285714,0.0322580645161,0.0909090909091,0.0,0.03125,0.112676056338,0.0,0.770491803279,1.0,0.0,0.285714285714,0.0,0.0701754385965,0.0147058823529,0.723076923077,0.806451612903,0.370967741935,0.473684210526,0.0,0.0,0.046875,0.0,0.0,0.833333333333,0.0,0.177419354839,0.0,0.421052631579,0.111111111111,0.274193548387,0.152542372881,0.322033898305,0.0,0.0,0.650793650794,0.84375,0.477611940299,0.55737704918,0.078431372549,0.758064516129,0.59375,0.0357142857143,0.0,0.0877192982456,0.754385964912,0.0,0.0,0.469696969697,0.0862068965517,0.0625,0.763888888889,0.0,0.0,0.0238095238095,0.0238095238095,0.047619047619,0.0483870967742,0.0416666666667,0.719298245614,0.0,0.0,0.649122807018,0.0746268656716,0.40625,0.129032258065,0.103448275862,0.037037037037,0.0,0.285714285714,0.123076923077,0.603448275862,0.0,0.0,0.0689655172414,0.0483870967742,0.41935483871,0.69696969697,0.138461538462,0.015873015873,0.8,0.147058823529,0.333333333333,0.359375,0.0,0.677966101695,0.569230769231,0.492063492063,0.047619047619,0.0,0.0,0.031746031746,0.0,0.0,0.742424242424,0.0327868852459,0.0,0.315789473684,0.0,0.214285714286,0.0384615384615,0.0,0.0238095238095,0.1,0.839285714286,0.0434782608696,0.409836065574,0.015873015873,0.59375,0.125,0.825396825397,0.112903225806,0.0,0.0232558139535,0.535211267606,0.0615384615385,0.016393442623,0.0333333333333,0.68253968254,0.6875,0.904761904762,0.4375,0.616666666667,0.15625,0.267857142857,0.0357142857143,0.464285714286,0.155172413793,0.809523809524,0.483870967742,0.0,0.116666666667,0.030303030303,0.0,0.216666666667,0.046875,0.433333333333,0.0555555555556,0.107692307692,0.0,0.0,0.169491525424,0.05,0.0344827586207,0.0
TCGA-AX-A05T,0.0,0.0,0.833333333333,0.0,0.166666666667,0.875,0.0,0.285714285714,0.0,1.0,0.0,0.142857142857,0.8,1.0,1.0,1.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,1.0,0.0,0.428571428571,0.125,0.0,0.142857142857,0.166666666667,0.333333333333,0.25,0.0,0.8,0.777777777778,1.0,0.0,0.0,1.0,0.0,1.0,0.857142857143,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.888888888889,0.0,0.142857142857,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.125,0.0,0.777777777778,0.166666666667,0.0,0.857142857143,1.0,1.0,0.0,1.0,0.8,0.5,0.857142857143,1.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.555555555556,0.375,1.0,0.222222222222,0.75,1.0,0.75,0.75,0.333333333333,1.0,0.0,0.6,0.333333333333,0.5,0.0,0.142857142857,0.125,0.142857142857,0.875,0.428571428571,0.5,0.0,0.0,0.222222222222,0.285714285714,0.6,0.0,1.0,0.625,1.0,0.75,0.125,0.875,0.0,0.0,1.0,0.0,1.0,0.0,0.833333333333,0.857142857143,0.0,0.833333333333,0.625,0.666666666667,0.0,0.666666666667,0.0,0.444444444444,0.0,1.0,0.0,0.75,0.5,1.0,0.0,0.0,0.0,0.222222222222,0.0,0.777777777778,0.142857142857,1.0,0.125,1.0,0.166666666667,0.5,0.0,1.0,0.714285714286,0.333333333333,0.833333333333,0.571428571429,0.0,0.666666666667,0.0,0.0,0.333333333333,0.0,1.0,0.142857142857,0.0
TCGA-AX-A05U,1.0,0.375,0.142857142857,0.0,0.0,0.125,0.5,0.0,0.0,0.166666666667,0.0,1.0,0.142857142857,0.0,0.125,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.285714285714,0.0,1.0,0.0,0.571428571429,0.0,0.0,0.0,0.0,0.666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.5,0.857142857143,0.142857142857,0.714285714286,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0,1.0,0.833333333333,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.5,0.142857142857,1.0,0.0,0.571428571429,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.4,0.0,0.666666666667,0.0,0.4,0.166666666667,0.0,0.166666666667,0.0,0.2,0.5,0.666666666667,0.0,0.285714285714,0.571428571429,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
TCGA-AX-A05W,0.0,0.333333333333,1.0,0.0,0.0,0.75,0.2,0.75,0.0,1.0,0.0,0.5,1.0,1.0,0.833333333333,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.833333333333,0.0,0.0,0.4,0.333333333333,0.666666666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.2,1.0,0.666666666667,0.833333333333,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.75,0.666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.4,0.8,0.25,1.0,1.0,0.833333333333,0.833333333333,0.0,1.0,0.0,0.75,0.0,0.2,0.0,0.166666666667,0.166666666667,0.0,0.833333333333,0.6,0.25,0.0,0.0,0.2,0.166666666667,1.0,0.0,1.0,0.833333333333,1.0,1.0,0.0,0.8,0.0,0.0,1.0,0.0,0.8,0.0,1.0,0.8,0.0,1.0,0.8,0.75,0.0,0.0,0.0,0.666666666667,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.666666666667,0.0,1.0,0.0,0.6,0.0,1.0,0.8,0.25,0.666666666667,0.6,0.0,0.5,0.166666666667,0.0,1.0,0.2,0.333333333333,0.333333333333,0.0
TCGA-AX-A05Y,0.327868852459,0.377049180328,0.524590163934,0.0526315789474,0.327868852459,0.451612903226,0.259259259259,0.320754716981,0.0149253731343,0.672131147541,0.0,0.508474576271,0.651162790698,0.529411764706,0.569230769231,0.703125,0.0161290322581,0.596774193548,0.370967741935,0.112903225806,0.2,1.0,0.0,0.0689655172414,0.125,0.375,0.362068965517,0.0,0.631578947368,0.363636363636,0.466666666667,0.0847457627119,0.161764705882,0.321428571429,0.360655737705,0.466666666667,0.475,0.0677966101695,0.612903225806,0.515625,0.714285714286,0.0862068965517,0.0701754385965,0.857142857143,0.571428571429,0.75,1.0,0.0,0.0806451612903,0.0151515151515,0.360655737705,0.298245614035,0.340909090909,0.0327868852459,0.0,0.315789473684,0.2,0.0338983050847,0.25,0.508474576271,0.0847457627119,0.35593220339,0.875,0.375,0.616666666667,0.211538461538,0.111111111111,0.652173913043,0.0166666666667,0.05,0.369230769231,0.0,0.64,0.09375,0.238095238095,0.64,0.846153846154,0.527272727273,0.0344827586207,0.6,0.5,0.349206349206,0.578947368421,0.571428571429,0.0285714285714,0.333333333333,0.5,0.634146341463,0.666666666667,0.52380952381,0.683333333333,0.625,0.157894736842,0.285714285714,0.470588235294,0.116666666667,0.508196721311,0.379310344828,0.516666666667,0.421052631579,0.533333333333,0.615384615385,0.555555555556,0.525423728814,0.315789473684,0.631578947368,0.4,0.633333333333,0.413793103448,0.385964912281,0.0161290322581,0.316666666667,0.383333333333,0.0967741935484,0.537313432836,0.412698412698,0.428571428571,0.0833333333333,0.0175438596491,0.227272727273,0.228070175439,0.461538461538,0.0545454545455,0.75,0.446153846154,0.6,0.565217391304,0.161290322581,0.581818181818,0.3,0.309090909091,1.0,0.410714285714,0.619047619048,0.0847457627119,0.461538461538,0.62,0.0545454545455,0.644444444444,0.406779661017,0.590163934426,0.253968253968,0.666666666667,0.016393442623,0.53125,0.484848484848,0.622222222222,0.253731343284,0.459016393443,0.435483870968,0.714285714286,0.0,0.016393442623,0.0491803278689,0.380952380952,0.131147540984,0.491525423729,0.407407407407,0.648148148148,0.333333333333,0.428571428571,0.133333333333,0.333333333333,0.0847457627119,0.642857142857,0.559322033898,0.458333333333,0.534482758621,0.423728813559,0.271186440678,0.375,0.290322580645,0.333333333333,0.4,0.305084745763,0.473684210526,0.387096774194,0.4
TCGA-AX-A05Z,0.0281690140845,0.0571428571429,0.0,0.0,0.0,0.0,0.266666666667,0.328125,0.189189189189,0.0149253731343,0.2,0.0,0.0,0.0,0.0131578947368,0.0,0.101449275362,0.0,0.223880597015,0.783783783784,0.4,0.0,0.441176470588,0.880597014925,0.702702702703,0.181818181818,0.0,0.571428571429,0.0,0.166666666667,0.0833333333333,0.0138888888889,0.012987012987,0.260869565217,0.0,0.176470588235,0.0,0.764705882353,0.0857142857143,0.0657894736842,0.0,0.0147058823529,0.0147058823529,0.0,0.0,0.0,0.0,1.0,0.041095890411,0.0857142857143,0.0,0.0,0.208333333333,0.910447761194,0.931506849315,0.296875,0.166666666667,0.1,0.375,0.0,0.808823529412,0.0,0.0,0.0142857142857,0.0,0.0,0.712121212121,0.0555555555556,0.205882352941,0.0,0.0,0.382352941176,0.0,0.0285714285714,0.0,0.0175438596491,0.0,0.0,0.0441176470588,0.0,0.0769230769231,0.0,0.0454545454545,0.0,0.075,0.5,0.142857142857,0.0434782608696,0.0,0.0,0.0277777777778,0.0,0.0,0.0,0.222222222222,0.0,0.0540540540541,0.0,0.0,0.0149253731343,0.0666666666667,0.0,0.0,0.0144927536232,0.0,0.0,0.166666666667,0.015625,0.0,0.0,0.194444444444,0.0833333333333,0.12676056338,0.0,0.04,0.0,0.0,0.840579710145,0.242424242424,0.0,0.0144927536232,0.133333333333,0.764705882353,0.0,0.202898550725,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0740740740741,0.787878787879,0.0851063829787,0.0,0.129032258065,0.0754716981132,0.0,0.0909090909091,0.0,0.0,0.123076923077,0.0,0.0,0.0434782608696,0.0126582278481,0.0547945205479,0.242857142857,0.0,0.289855072464,0.285714285714,0.0281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303,0.0,0.0,0.835820895522,0.0,0.056338028169,0.0701754385965,0.0,0.157142857143,0.0142857142857,0.162790697674,0.0845070422535,0.0,0.277777777778,0.0151515151515,0.1,0.264705882353,0.25
TCGA-AX-A060,0.0151515151515,0.34328358209,0.308823529412,0.870967741935,0.391304347826,0.257575757576,0.0338983050847,0.118644067797,0.763888888889,0.134328358209,0.0,0.129032258065,0.0754716981132,0.0588235294118,0.228571428571,0.157142857143,0.724637681159,0.231884057971,0.046875,0.0,0.0,0.25,0.5,0.0153846153846,0.0,0.108108108108,0.0,0.0,0.234375,0.111111111111,0.191176470588,0.911764705882,0.760563380282,0.0923076923077,0.173913043478,0.027027027027,0.0,0.0,0.125,0.28,0.0,0.859375,0.723076923077,0.0,0.0,0.0,0.0806451612903,0.041095890411,1.0,0.828571428571,0.523076923077,0.258064516129,0.0652173913043,0.0307692307692,0.0441176470588,0.0483870967742,0.0,0.742424242424,0.0,0.333333333333,0.0,0.421875,0.0,0.0909090909091,0.261538461538,0.112903225806,0.0,0.0,0.712121212121,0.701492537313,0.457142857143,0.5625,0.169811320755,0.876923076923,0.455882352941,0.120689655172,0.133333333333,0.222222222222,0.630769230769,0.0,0.0,0.537313432836,0.230769230769,0.0714285714286,0.813333333333,0.0,0.0,0.195652173913,0.166666666667,0.2,0.128571428571,0.172413793103,0.716666666667,0.0,0.0,0.538461538462,0.191176470588,0.597014925373,0.269841269841,0.0,0.0714285714286,0.119047619048,0.385714285714,0.279411764706,0.609375,0.0,0.0,0.0634920634921,0.0,0.582089552239,0.753623188406,0.0428571428571,0.0,0.761194029851,0.283783783784,0.579710144928,0.235294117647,0.0147058823529,0.701492537313,0.657142857143,0.69696969697,0.0697674418605,0.0,0.0,0.0869565217391,0.0,0.05,0.847222222222,0.129032258065,0.0,0.210526315789,0.142857142857,0.0819672131148,0.269230769231,0.015625,0.152173913043,0.241379310345,0.629032258065,0.0943396226415,0.507692307692,0.0,0.457142857143,0.0,0.625,0.0724637681159,0.0,0.127659574468,0.644736842105,0.142857142857,0.0735294117647,0.0645161290323,0.615384615385,0.632352941176,0.735294117647,0.521126760563,0.333333333333,0.338461538462,0.0666666666667,0.210526315789,0.34375,0.21875,0.710144927536,0.444444444444,0.0151515151515,0.262295081967,0.0298507462687,0.0172413793103,0.430769230769,0.136363636364,0.176470588235,0.0714285714286,0.0,0.0,0.0,0.1875,0.2,0.136363636364,0.111111111111
TCGA-AX-A063,0.0,0.323529411765,0.184615384615,0.854838709677,0.382352941176,0.109375,0.051724137931,0.0178571428571,0.929577464789,0.0,0.0,0.0,0.0196078431373,0.0,0.0724637681159,0.0277777777778,0.882352941176,0.117647058824,0.0,0.0,0.0,0.0,0.651515151515,0.0,0.0,0.0,0.0,0.0,0.0757575757576,0.0,0.0151515151515,0.823529411765,0.728571428571,0.0,0.136363636364,0.0,0.0,0.0,0.0588235294118,0.0972222222222,0.0,0.854838709677,0.806451612903,0.0,0.0,0.0,0.0151515151515,0.0857142857143,0.828571428571,1.0,0.328125,0.35,0.0,0.0645161290323,0.117647058824,0.0,0.0,0.935483870968,0.0,0.15625,0.0,0.349206349206,0.0,0.10447761194,0.0793650793651,0.178571428571,0.0,0.0,0.846153846154,0.777777777778,0.371428571429,0.709677419355,0.0862068965517,0.848484848485,0.430769230769,0.0181818181818,0.0625,0.0655737704918,0.793650793651,0.0,0.0,0.4,0.0161290322581,0.0714285714286,0.891891891892,0.0,0.0,0.0222222222222,0.0217391304348,0.0833333333333,0.0,0.0,0.72131147541,0.0,0.0,0.692307692308,0.0,0.439393939394,0.09375,0.0,0.0,0.0,0.272727272727,0.125,0.525423728814,0.0,0.0,0.0169491525424,0.0,0.484375,0.925373134328,0.0454545454545,0.0,0.791044776119,0.114285714286,0.382352941176,0.176470588235,0.0,0.870967741935,0.558823529412,0.564516129032,0.0,0.0,0.0,0.0,0.0,0.05,0.779411764706,0.016393442623,0.0,0.271186440678,0.0,0.0806451612903,0.0714285714286,0.0,0.0,0.0862068965517,0.774193548387,0.0,0.359375,0.0,0.463768115942,0.0,0.753846153846,0.0151515151515,0.0,0.0212765957447,0.581081081081,0.030303030303,0.0,0.0,0.854838709677,0.850746268657,0.867647058824,0.420289855072,0.516129032258,0.184615384615,0.0983606557377,0.0535714285714,0.306451612903,0.0952380952381,0.712121212121,0.430769230769,0.0,0.0666666666667,0.0,0.0,0.229508196721,0.015625,0.234375,0.0,0.0,0.333333333333,0.0,0.046875,0.1,0.0153846153846,0.0
TCGA-AX-A064,0.047619047619,0.459016393443,0.65625,0.457627118644,0.359375,0.612903225806,0.0175438596491,0.303571428571,0.208955223881,0.508474576271,0.25,0.190476190476,0.510204081633,0.571428571429,0.65671641791,0.625,0.3,0.688524590164,0.2,0.0,0.25,1.0,0.131147540984,0.0,0.0,0.325,0.0322580645161,0.0,0.714285714286,0.5,0.403225806452,0.546875,0.5,0.295081967213,0.245901639344,0.142857142857,0.025641025641,0.0,0.4,0.614285714286,0.466666666667,0.457627118644,0.370967741935,0.625,0.0,0.4,0.360655737705,0.0,0.523076923077,0.328125,1.0,0.245614035088,0.341463414634,0.0,0.0,0.339285714286,0.666666666667,0.31746031746,0.0,0.816666666667,0.0,0.459016393443,0.571428571429,0.15625,0.671875,0.0363636363636,0.0,0.47619047619,0.3,0.333333333333,0.546875,0.0877192982456,0.69387755102,0.507936507937,0.31746031746,0.566037735849,0.727272727273,0.631578947368,0.262295081967,0.6,0.25,0.621212121212,0.637931034483,0.5,0.383561643836,0.0,0.25,0.55,0.567567567568,0.545454545455,0.53125,0.72,0.559322033898,0.333333333333,0.25,0.290322580645,0.470588235294,0.83606557377,0.746031746032,0.0,0.366666666667,0.575,0.575757575758,0.650793650794,0.719298245614,0.363636363636,0.0,0.303571428571,0.0,0.774193548387,0.253968253968,0.09375,0.0793650793651,0.491803278689,0.7,0.75,0.409090909091,0.0,0.254237288136,0.6875,0.790322580645,0.454545454545,0.0,0.6,0.370967741935,0.666666666667,0.428571428571,0.621212121212,0.459016393443,0.0,0.240740740741,0.6,0.122807017544,0.52,0.0,0.488372093023,0.725490196078,0.254237288136,0.446808510638,0.693548387097,0.354838709677,0.403225806452,0.5,0.203389830508,0.225806451613,0.0,0.47619047619,0.628571428571,0.40625,0.380952380952,0.454545454545,0.177419354839,0.138461538462,0.380952380952,0.492307692308,0.131147540984,0.819672131148,0.218181818182,0.62962962963,0.327586206897,0.593220338983,0.453125,0.508196721311,0.0,0.65,0.265625,0.142857142857,0.847457627119,0.4375,0.0819672131148,0.342105263158,0.0153846153846,0.75,0.111111111111,0.306451612903,0.555555555556,0.416666666667,0.375
