,TCGA-A5-A0G3,TCGA-A5-A0G5,TCGA-A5-A0G9,TCGA-A5-A0GA,TCGA-A5-A0GB,TCGA-A5-A0GE,TCGA-A5-A0GH,TCGA-A5-A0GI,TCGA-A5-A0GJ,TCGA-A5-A0GM,TCGA-A5-A0GN,TCGA-A5-A0GP,TCGA-A5-A0GQ,TCGA-A5-A0GU,TCGA-A5-A0GV,TCGA-A5-A0GW,TCGA-A5-A0GX,TCGA-A5-A0R6,TCGA-A5-A0R7,TCGA-A5-A0R8,TCGA-A5-A0R9,TCGA-A5-A0RA,TCGA-A5-A0VO,TCGA-A5-A0VP,TCGA-A5-A0VQ,TCGA-AJ-A23M,TCGA-AP-A051,TCGA-AP-A052,TCGA-AP-A053,TCGA-AP-A054,TCGA-AP-A056,TCGA-AP-A059,TCGA-AP-A05A,TCGA-AP-A05D,TCGA-AP-A05H,TCGA-AP-A05J,TCGA-AP-A05N,TCGA-AP-A05P,TCGA-AP-A0L8,TCGA-AP-A0L9,TCGA-AP-A0LD,TCGA-AP-A0LE,TCGA-AP-A0LF,TCGA-AP-A0LG,TCGA-AP-A0LH,TCGA-AP-A0LI,TCGA-AP-A0LJ,TCGA-AP-A0LL,TCGA-AP-A0LM,TCGA-AP-A0LN,TCGA-AP-A0LO,TCGA-AP-A0LP,TCGA-AP-A0LQ,TCGA-AP-A0LT,TCGA-AP-A0LV,TCGA-AP-A1DQ,TCGA-AX-A05S,TCGA-AX-A05T,TCGA-AX-A05U,TCGA-AX-A05W,TCGA-AX-A05Y,TCGA-AX-A05Z,TCGA-AX-A060,TCGA-AX-A062,TCGA-AX-A063,TCGA-AX-A064,TCGA-AX-A06B,TCGA-AX-A06H,TCGA-AX-A06L,TCGA-AX-A0IS,TCGA-AX-A0IU,TCGA-AX-A0IW,TCGA-AX-A0J0,TCGA-AX-A0J1,TCGA-AX-A1C7,TCGA-AX-A1C8,TCGA-AX-A1CP,TCGA-AX-A2H5,TCGA-AX-A2HF,TCGA-B5-A0JN,TCGA-B5-A0JR,TCGA-B5-A0JS,TCGA-B5-A0JT,TCGA-B5-A0JV,TCGA-B5-A0JY,TCGA-B5-A0JZ,TCGA-B5-A0K0,TCGA-B5-A0K1,TCGA-B5-A0K2,TCGA-B5-A0K3,TCGA-B5-A0K4,TCGA-B5-A0K6,TCGA-B5-A0K7,TCGA-B5-A0K8,TCGA-B5-A0K9,TCGA-B5-A11E,TCGA-B5-A11F,TCGA-B5-A11G,TCGA-B5-A11H,TCGA-B5-A11I,TCGA-B5-A11J,TCGA-B5-A11M,TCGA-B5-A11N,TCGA-B5-A11O,TCGA-B5-A11Q,TCGA-B5-A11R,TCGA-B5-A11S,TCGA-B5-A11U,TCGA-B5-A11V,TCGA-B5-A11W,TCGA-B5-A11X,TCGA-B5-A11Y,TCGA-B5-A11Z,TCGA-B5-A121,TCGA-B5-A1MU,TCGA-B5-A1MY,TCGA-BG-A0LW,TCGA-BG-A0LX,TCGA-BG-A0M0,TCGA-BG-A0M2,TCGA-BG-A0M3,TCGA-BG-A0M4,TCGA-BG-A0M6,TCGA-BG-A0M7,TCGA-BG-A0M8,TCGA-BG-A0M9,TCGA-BG-A0MC,TCGA-BG-A0MG,TCGA-BG-A0MI,TCGA-BG-A0MO,TCGA-BG-A0MQ,TCGA-BG-A0MS,TCGA-BG-A0MT,TCGA-BG-A0MU,TCGA-BG-A0RY,TCGA-BG-A0VT,TCGA-BG-A0VV,TCGA-BG-A0VW,TCGA-BG-A0VX,TCGA-BG-A0VZ,TCGA-BG-A0W1,TCGA-BG-A0W2,TCGA-BG-A0YU,TCGA-BG-A0YV,TCGA-BG-A186,TCGA-BG-A187,TCGA-BG-A18A,TCGA-BG-A18B,TCGA-BG-A18C,TCGA-BG-A2AE,TCGA-BK-A0C9,TCGA-BK-A0CA,TCGA-BK-A0CB,TCGA-BK-A0CC,TCGA-BK-A139,TCGA-BK-A13C,TCGA-BS-A0T9,TCGA-BS-A0TA,TCGA-BS-A0TC,TCGA-BS-A0TD,TCGA-BS-A0TE,TCGA-BS-A0TG,TCGA-BS-A0TI,TCGA-BS-A0TJ,TCGA-BS-A0U5,TCGA-BS-A0U7,TCGA-BS-A0U8,TCGA-BS-A0U9,TCGA-BS-A0UA,TCGA-BS-A0UF,TCGA-BS-A0UJ,TCGA-BS-A0UL,TCGA-BS-A0UM,TCGA-BS-A0UT,TCGA-BS-A0UV,TCGA-BS-A0V6,TCGA-BS-A0V7,TCGA-BS-A0V8,TCGA-BS-A0WQ,TCGA-D1-A0ZN,TCGA-D1-A0ZO,TCGA-D1-A0ZP,TCGA-D1-A0ZQ,TCGA-D1-A0ZR,TCGA-D1-A0ZS,TCGA-D1-A0ZU,TCGA-D1-A0ZV,TCGA-D1-A0ZZ,TCGA-D1-A101,TCGA-D1-A102,TCGA-D1-A103,TCGA-D1-A15V,TCGA-D1-A15W,TCGA-D1-A15X,TCGA-D1-A15Z,TCGA-D1-A160,TCGA-D1-A161,TCGA-D1-A163,TCGA-D1-A165,TCGA-D1-A167,TCGA-D1-A168,TCGA-D1-A169,TCGA-D1-A16B,TCGA-D1-A16D,TCGA-D1-A16E,TCGA-D1-A16F,TCGA-D1-A16G,TCGA-D1-A16I,TCGA-D1-A16J,TCGA-D1-A16N,TCGA-D1-A16O,TCGA-D1-A16Q,TCGA-D1-A16R,TCGA-D1-A16S,TCGA-D1-A16X,TCGA-D1-A16Y,TCGA-D1-A174,TCGA-D1-A176,TCGA-D1-A177,TCGA-D1-A17A,TCGA-D1-A17B,TCGA-D1-A17C,TCGA-D1-A17D,TCGA-D1-A17F,TCGA-D1-A17H,TCGA-D1-A17K,TCGA-D1-A17L,TCGA-D1-A17M,TCGA-D1-A17N,TCGA-D1-A17Q,TCGA-D1-A17R,TCGA-D1-A17S,TCGA-D1-A17T,TCGA-D1-A17U,TCGA-D1-A1NU,TCGA-D1-A1NX,TCGA-DI-A0WH,TCGA-DI-A1NN,TCGA-E6-A1LZ,TCGA-EO-A1Y5,TCGA-EO-A1Y8,TCGA-EY-A1GS,TCGA-EY-A212,TCGA-FI-A2D2,TCGA-FI-A2EW,TCGA-FI-A2EX,TCGA-FI-A2F8
TCGA-A5-A0G3,1.0,0.507936507937,0.0,0.0,0.0,0.0877192982456,0.0,0.0434782608696,0.575757575758,0.246376811594,0.677419354839,0.0,0.0322580645161,0.0,0.0307692307692,0.0338983050847,0.227272727273,0.215384615385,0.0909090909091,0.0441176470588,0.016393442623,0.0819672131148,0.0,0.0,0.0,0.724137931034,0.942028985507,0.734375,0.884057971014,0.676923076923,0.851351351351,0.873015873016,0.875,0.907692307692,0.307692307692,0.89552238806,0.0,0.515625,0.970149253731,0.840579710145,0.0,0.0,0.806451612903,0.0,0.444444444444,0.27868852459,0.047619047619,0.41935483871,0.909090909091,0.105263157895,0.0338983050847,0.0597014925373,0.205882352941,0.0,0.0615384615385,0.89552238806,0.0,0.0483870967742,0.0,0.0923076923077,0.0,0.887096774194,0.0149253731343,0.166666666667,0.0,0.0,0.88679245283,0.0,0.0289855072464,0.0,0.848484848485,0.941176470588,0.885714285714,0.89552238806,0.626865671642,0.892307692308,0.555555555556,0.718309859155,0.84375,0.827586206897,0.0,0.0923076923077,0.0909090909091,0.0285714285714,0.835820895522,0.0,0.194029850746,0.0,0.0,0.416666666667,0.0138888888889,0.0,0.078125,0.409090909091,0.0,0.893939393939,0.138461538462,0.313432835821,0.0,0.880597014925,0.0,0.142857142857,0.414285714286,0.05,0.274193548387,0.0,0.353846153846,0.0,0.0322580645161,0.0645161290323,0.136363636364,0.0,0.0625,0.15625,0.707692307692,0.403225806452,0.6,0.0,0.123076923077,0.0746268656716,0.0,0.0,0.9375,0.2,0.796875,0.0793650793651,0.0606060606061,0.0,0.0545454545455,0.409090909091,0.0,0.0746268656716,0.322580645161,0.089552238806,0.129032258065,0.492957746479,0.0,0.0,0.358208955224,0.015873015873,0.047619047619,0.0634920634921,0.191176470588,0.184615384615,0.246153846154,0.051724137931,0.0909090909091,0.0,0.75,0.417910447761,0.0,0.171428571429,0.0909090909091,0.719298245614,0.238095238095,0.409836065574,0.0,0.0178571428571,0.0,0.0149253731343,0.460317460317,0.385714285714,0.34375,0.0,0.246153846154,0.0322580645161,0.0,0.478260869565,0.0,0.893939393939,0.0655737704918,0.0153846153846,0.047619047619,0.5,0.915492957746,0.107692307692,0.0285714285714,0.439393939394,0.109589041096,0.25,0.0,0.515151515152,0.0952380952381,0.0615384615385,0.0,0.047619047619,0.428571428571,0.84126984127,0.0,0.523076923077,0.848484848485,0.913793103448,0.128571428571,0.0294117647059,0.0161290322581,0.0,0.0149253731343,0.0,0.0,0.0634920634921,0.0483870967742,0.28125,0.0645161290323,0.0615384615385,0.272727272727,0.0,0.954545454545,0.358208955224,0.430769230769,0.671875,0.246153846154,0.0,0.220588235294,0.757142857143,0.0153846153846,0.0281690140845,0.0,0.0,0.0,0.0344827586207,0.0,0.046875,0.0,0.0169491525424,0.0,0.769230769231,0.129032258065,0.0,0.0,0.952380952381,0.0,0.0307692307692,0.0169491525424,0.0,0.918032786885,0.75,0.031746031746,0.910447761194,0.676923076923,0.909090909091,0.728571428571,0.68253968254,0.865671641791,0.930555555556,0.91935483871,0.90625,0.941176470588
TCGA-A5-A0G5,0.507936507937,1.0,0.103448275862,0.0338983050847,0.0289855072464,0.0535714285714,0.116666666667,0.212121212121,0.811594202899,0.0307692307692,0.233333333333,0.0307692307692,0.016393442623,0.0606060606061,0.0923076923077,0.174603174603,0.046875,0.0819672131148,0.125,0.0,0.0338983050847,0.015625,0.0153846153846,0.0483870967742,0.015873015873,0.593220338983,0.521739130435,0.583333333333,0.55223880597,0.390625,0.465753424658,0.532258064516,0.588235294118,0.590909090909,0.84126984127,0.507462686567,0.0,0.220338983051,0.470588235294,0.471428571429,0.0307692307692,0.0666666666667,0.645161290323,0.0952380952381,0.508196721311,0.767857142857,0.174603174603,0.0508474576271,0.516129032258,0.0363636363636,0.1,0.0294117647059,0.102941176471,0.0327868852459,0.111111111111,0.530303030303,0.131147540984,0.0,0.123076923077,0.0,0.111111111111,0.5,0.0597014925373,0.046875,0.047619047619,0.0508474576271,0.509090909091,0.122807017544,0.0,0.0645161290323,0.553846153846,0.524590163934,0.4,0.522388059701,0.639344262295,0.546875,0.758064516129,0.720588235294,0.571428571429,0.566666666667,0.111111111111,0.0,0.119402985075,0.0,0.461538461538,0.0746268656716,0.0454545454545,0.05,0.126984126984,0.280701754386,0.408450704225,0.0441176470588,0.016393442623,0.75,0.241379310345,0.522388059701,0.0806451612903,0.184615384615,0.0508474576271,0.40625,0.0735294117647,0.0153846153846,0.36231884058,0.0,0.677419354839,0.0483870967742,0.230769230769,0.246153846154,0.0,0.0,0.015625,0.0625,0.0,0.0983606557377,0.723076923077,0.692307692308,0.640625,0.0508474576271,0.106060606061,0.109375,0.0,0.078125,0.424242424242,0.35593220339,0.483333333333,0.0,0.0,0.0151515151515,0.0175438596491,0.0909090909091,0.0655737704918,0.107692307692,0.031746031746,0.0151515151515,0.129032258065,0.323529411765,0.369230769231,0.0769230769231,0.169230769231,0.0645161290323,0.0,0.0,0.584615384615,0.566666666667,0.133333333333,0.0178571428571,0.0,0.0338983050847,0.639344262295,0.0454545454545,0.0298507462687,0.027027027027,0.0,0.716666666667,0.384615384615,0.180327868852,0.276923076923,0.0377358490566,0.0428571428571,0.106060606061,0.810344827586,0.0454545454545,0.609375,0.051724137931,0.0294117647059,0.047619047619,0.0757575757576,0.307692307692,0.0434782608696,0.5,0.0483870967742,0.09375,0.0161290322581,0.193548387097,0.492307692308,0.0,0.015873015873,0.323529411765,0.176470588235,0.0,0.0151515151515,0.428571428571,0.0166666666667,0.296875,0.269841269841,0.0172413793103,0.152542372881,0.586206896552,0.149253731343,0.1,0.530303030303,0.461538461538,0.0,0.138461538462,0.016393442623,0.0,0.151515151515,0.0983606557377,0.0666666666667,0.316666666667,0.224137931034,0.548387096774,0.0,0.015625,0.0151515151515,0.03125,0.483870967742,0.738461538462,0.311475409836,0.34375,0.015873015873,0.0169491525424,0.0625,0.323076923077,0.153846153846,0.149253731343,0.0806451612903,0.0677966101695,0.164179104478,0.0,0.102941176471,0.0,0.147058823529,0.0508474576271,0.05,0.545454545455,0.0338983050847,0.0655737704918,0.15873015873,0.46875,0.0,0.129032258065,0.338983050847,0.0,0.527272727273,0.590909090909,0.433333333333,0.571428571429,0.830769230769,0.515625,0.609375,0.783333333333,0.53125,0.402985074627,0.5,0.453125,0.507936507937
TCGA-A5-A0G9,0.0,0.103448275862,1.0,0.551724137931,0.6,0.283018867925,0.816666666667,0.245901639344,0.0483870967742,0.0491803278689,0.0,0.633333333333,0.142857142857,0.379310344828,0.362068965517,0.410714285714,0.0338983050847,0.0175438596491,0.370967741935,0.189655172414,0.290909090909,0.263157894737,0.280701754386,0.642857142857,0.456140350877,0.0377358490566,0.0,0.0172413793103,0.0,0.155172413793,0.0,0.0,0.0,0.0,0.0952380952381,0.0161290322581,0.333333333333,0.0338983050847,0.0,0.0151515151515,0.627118644068,0.625,0.037037037037,0.568965517241,0.101694915254,0.0701754385965,0.120689655172,0.0,0.0,0.134615384615,0.21568627451,0.474576271186,0.203125,0.553571428571,0.0806451612903,0.0,0.844827586207,0.0909090909091,0.362068965517,0.109090909091,0.516666666667,0.0,0.564516129032,0.0,0.736842105263,0.618181818182,0.0,0.788461538462,0.241935483871,0.232142857143,0.0,0.0,0.0,0.0,0.0166666666667,0.0,0.0185185185185,0.0793650793651,0.0169491525424,0.0526315789474,0.814814814815,0.155172413793,0.126984126984,0.322580645161,0.0,0.783333333333,0.0166666666667,0.377358490566,0.649122807018,0.0535714285714,0.166666666667,0.338461538462,0.0350877192982,0.114754098361,0.75,0.0,0.175438596491,0.372881355932,0.690909090909,0.0,0.776119402985,0.0491803278689,0.365079365079,0.224137931034,0.16393442623,0.581818181818,0.103448275862,0.672131147541,0.285714285714,0.283333333333,0.122807017544,0.672131147541,0.258064516129,0.03125,0.015873015873,0.0555555555556,0.0169491525424,0.824561403509,0.393442622951,0.285714285714,0.228070175439,0.58064516129,0.0,0.107142857143,0.0526315789474,0.196721311475,0.2,0.25,0.36,0.0,0.555555555556,0.35593220339,0.0,0.222222222222,0.0677966101695,0.0333333333333,0.214285714286,0.78431372549,0.0491803278689,0.551724137931,0.333333333333,0.109090909091,0.0819672131148,0.0847457627119,0.0338983050847,0.132075471698,0.111111111111,0.711538461538,0.0,0.0625,0.538461538462,0.0769230769231,0.051724137931,0.051724137931,0.333333333333,0.0526315789474,0.311475409836,0.77358490566,0.584615384615,0.396825396825,0.172413793103,0.0,0.133333333333,0.649122807018,0.0983606557377,0.728813559322,0.627118644068,0.0983606557377,0.698412698413,0.0,0.491228070175,0.559322033898,0.55737704918,0.0,0.0,0.116666666667,0.116666666667,0.0952380952381,0.174603174603,0.133333333333,0.606557377049,0.0,0.275862068966,0.245614035088,0.701754385965,0.0909090909091,0.0983606557377,0.0181818181818,0.825396825397,0.0363636363636,0.0,0.0,0.2,0.543859649123,0.262295081967,0.770491803279,0.296875,0.672131147541,0.280701754386,0.614035087719,0.118644067797,0.303571428571,0.0181818181818,0.0819672131148,0.0333333333333,0.616666666667,0.0,0.078125,0.0847457627119,0.05,0.0701754385965,0.160714285714,0.0338983050847,0.0327868852459,0.7,0.75,0.666666666667,0.763636363636,0.761904761905,0.411764705882,0.725806451613,0.216666666667,0.765625,0.519230769231,0.611111111111,0.0,0.122807017544,0.661016949153,0.258620689655,0.0,0.35,0.116666666667,0.0909090909091,0.833333333333,0.0,0.0,0.563636363636,0.0,0.0483870967742,0.0,0.0,0.0877192982456,0.0169491525424,0.0,0.0,0.0,0.0
TCGA-A5-A0GA,0.0,0.0338983050847,0.551724137931,1.0,0.952380952381,0.0652173913043,0.741379310345,0.389830508475,0.0,0.0666666666667,0.0181818181818,0.948275862069,0.0545454545455,0.0526315789474,0.05,0.0769230769231,0.0483870967742,0.0350877192982,0.116666666667,0.0526315789474,0.0377358490566,0.59649122807,0.0754716981132,0.945454545455,0.216666666667,0.0,0.0,0.0,0.0,0.327586206897,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0714285714286,0.0338983050847,0.0178571428571,0.03125,0.929824561404,0.905660377358,0.0,0.736842105263,0.0,0.0,0.0701754385965,0.0384615384615,0.0,0.192307692308,0.0204081632653,0.827586206897,0.366666666667,0.964912280702,0.0178571428571,0.0,0.703703703704,0.127272727273,0.0508474576271,0.11320754717,0.155172413793,0.0,0.916666666667,0.051724137931,0.847457627119,0.927272727273,0.0204081632653,0.56,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307692307692,0.0350877192982,0.0,0.75,0.245283018868,0.05,0.68253968254,0.0,0.508196721311,0.0806451612903,0.0769230769231,0.857142857143,0.0,0.0461538461538,0.725806451613,0.120689655172,0.0166666666667,0.509090909091,0.0,0.0178571428571,0.616666666667,0.924528301887,0.0,0.622950819672,0.0847457627119,0.47619047619,0.526315789474,0.0909090909091,0.965517241379,0.107142857143,0.627118644068,0.0,0.140350877193,0.254545454545,0.883333333333,0.05,0.0,0.016393442623,0.0,0.0178571428571,0.5,0.736842105263,0.1,0.06,0.901639344262,0.0172413793103,0.111111111111,0.0701754385965,0.344827586207,0.466666666667,0.0483870967742,0.0416666666667,0.0,0.907407407407,0.0526315789474,0.0689655172414,0.0166666666667,0.0862068965517,0.0,0.0169491525424,0.849056603774,0.186440677966,0.962962962963,0.25,0.232142857143,0.0,0.0,0.0508474576271,0.196078431373,0.258064516129,0.769230769231,0.0,0.254237288136,0.953125,0.15625,0.137931034483,0.0,0.0172413793103,0.0350877192982,0.0175438596491,0.54,0.91935483871,0.0862068965517,0.0555555555556,0.0483870967742,0.0,0.928571428571,0.0333333333333,0.758620689655,0.847457627119,0.0,0.4,0.0,0.796296296296,0.9,0.910714285714,0.0166666666667,0.0,0.15,0.316666666667,0.0,0.213114754098,0.0491803278689,0.95,0.0322580645161,0.0188679245283,0.122807017544,0.542372881356,0.0769230769231,0.232142857143,0.0,0.58064516129,0.0943396226415,0.0,0.0204081632653,0.112903225806,0.762711864407,0.0545454545455,0.629032258065,0.0322580645161,0.883333333333,0.0408163265306,0.581818181818,0.315789473684,0.0,0.16,0.233333333333,0.0877192982456,0.929824561404,0.0,0.0,0.350877192982,0.169491525424,0.137931034483,0.0566037735849,0.120689655172,0.15,0.754385964912,0.796610169492,0.870967741935,0.444444444444,0.790322580645,0.722222222222,0.421052631579,0.0714285714286,0.634920634921,0.897959183673,0.943396226415,0.0161290322581,0.350877192982,0.551724137931,0.0,0.0,0.0655737704918,0.157894736842,0.134615384615,0.68253968254,0.0192307692308,0.0,0.423076923077,0.016393442623,0.0357142857143,0.0,0.0,0.0344827586207,0.101694915254,0.0,0.0192307692308,0.0,0.0
TCGA-A5-A0GB,0.0,0.0289855072464,0.6,0.952380952381,1.0,0.0344827586207,0.757575757576,0.420289855072,0.0,0.0151515151515,0.0322580645161,1.0,0.0153846153846,0.0434782608696,0.0454545454545,0.078125,0.0142857142857,0.0153846153846,0.0833333333333,0.0151515151515,0.015625,0.538461538462,0.0454545454545,1.0,0.173913043478,0.0,0.0,0.0,0.0,0.318181818182,0.0,0.0,0.0,0.0,0.0,0.0422535211268,0.0724637681159,0.030303030303,0.0151515151515,0.0526315789474,1.0,0.984375,0.0,0.768115942029,0.0,0.0,0.0307692307692,0.015625,0.0,0.131147540984,0.0166666666667,0.823529411765,0.323943661972,1.0,0.0,0.0,0.723076923077,0.0483870967742,0.0149253731343,0.0615384615385,0.157142857143,0.0,0.971830985915,0.0151515151515,0.942028985507,1.0,0.0175438596491,0.542372881356,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540540540541,0.0153846153846,0.0,0.787878787879,0.177419354839,0.0294117647059,0.619718309859,0.0,0.557142857143,0.0277777777778,0.031746031746,0.865671641791,0.0,0.0266666666667,0.753424657534,0.0597014925373,0.0140845070423,0.553846153846,0.0,0.0153846153846,0.642857142857,0.969696969697,0.0142857142857,0.732394366197,0.056338028169,0.534246575342,0.492537313433,0.119402985075,0.969696969697,0.0882352941176,0.661764705882,0.0,0.106060606061,0.188405797101,0.9,0.0142857142857,0.0,0.0144927536232,0.0,0.0142857142857,0.539682539683,0.727272727273,0.0294117647059,0.0166666666667,0.95652173913,0.0144927536232,0.107692307692,0.0634920634921,0.294117647059,0.441176470588,0.0142857142857,0.0357142857143,0.0,0.966666666667,0.0142857142857,0.0454545454545,0.0,0.0588235294118,0.0142857142857,0.0,0.883333333333,0.188405797101,0.938461538462,0.230769230769,0.203125,0.0,0.0,0.0,0.177419354839,0.180555555556,0.8,0.0,0.214285714286,0.887323943662,0.08,0.0746268656716,0.0,0.0147058823529,0.0,0.0,0.576271186441,0.986666666667,0.0579710144928,0.078125,0.0289855072464,0.0,1.0,0.0,0.850746268657,0.913043478261,0.0,0.397260273973,0.0,0.809523809524,0.971014492754,0.907692307692,0.0147058823529,0.0,0.0909090909091,0.253731343284,0.0,0.197183098592,0.0153846153846,1.0,0.0289855072464,0.0,0.0606060606061,0.588235294118,0.0,0.2,0.0,0.608695652174,0.145161290323,0.0,0.0175438596491,0.0845070422535,0.865671641791,0.0597014925373,0.704225352113,0.0138888888889,0.926470588235,0.015625,0.6875,0.276923076923,0.0,0.101694915254,0.176470588235,0.0298507462687,0.985294117647,0.0,0.0,0.34375,0.173913043478,0.107692307692,0.0,0.0714285714286,0.171428571429,0.820895522388,0.898550724638,0.910447761194,0.476923076923,0.797101449275,0.661290322581,0.408450704225,0.0289855072464,0.657534246575,0.903225806452,0.983606557377,0.027397260274,0.253731343284,0.609375,0.0,0.0,0.0441176470588,0.128571428571,0.089552238806,0.753424657534,0.0161290322581,0.0140845070423,0.53125,0.0140845070423,0.0434782608696,0.0149253731343,0.0,0.03125,0.114285714286,0.0,0.016393442623,0.0307692307692,0.0
TCGA-A5-A0GE,0.0877192982456,0.0535714285714,0.283018867925,0.0652173913043,0.0344827586207,1.0,0.118644067797,0.274193548387,0.0508474576271,0.310344827586,0.178571428571,0.0350877192982,0.59649122807,0.75,0.75,0.607142857143,0.372881355932,0.272727272727,0.71186440678,0.561403508772,0.759259259259,0.122807017544,0.810344827586,0.0357142857143,0.709090909091,0.11320754717,0.0967741935484,0.0655737704918,0.0655737704918,0.0344827586207,0.0923076923077,0.105263157895,0.0508474576271,0.051724137931,0.0793650793651,0.0677966101695,0.661016949153,0.188679245283,0.05,0.0625,0.0344827586207,0.0526315789474,0.0892857142857,0.137931034483,0.240740740741,0.0588235294118,0.553571428571,0.296296296296,0.0701754385965,0.454545454545,0.627450980392,0.0819672131148,0.276923076923,0.0377358490566,0.5,0.0526315789474,0.181818181818,0.423728813559,0.693548387097,0.4,0.581818181818,0.0701754385965,0.0344827586207,0.35,0.0677966101695,0.0377358490566,0.0212765957447,0.30612244898,0.716666666667,0.732142857143,0.1,0.0677966101695,0.103448275862,0.0819672131148,0.0754716981132,0.11320754717,0.0526315789474,0.0483870967742,0.0344827586207,0.185185185185,0.111111111111,0.321428571429,0.559322033898,0.145161290323,0.101694915254,0.4,0.295081967213,0.754716981132,0.0350877192982,0.411764705882,0.360655737705,0.112903225806,0.5,0.152542372881,0.214285714286,0.105263157895,0.642857142857,0.0172413793103,0.0576923076923,0.05,0.25,0.283333333333,0.047619047619,0.142857142857,0.120689655172,0.0535714285714,0.293103448276,0.120689655172,0.830188679245,0.589285714286,0.298245614035,0.0181818181818,0.736842105263,0.428571428571,0.0338983050847,0.125,0.0983606557377,0.415094339623,0.0689655172414,0.629032258065,0.634615384615,0.0333333333333,0.0701754385965,0.290909090909,0.125,0.27868852459,0.311475409836,0.737704918033,0.755102040816,0.271186440678,0.0181818181818,0.693548387097,0.189655172414,0.716666666667,0.508474576271,0.209677419355,0.517857142857,0.102040816327,0.220338983051,0.0,0.491525423729,0.442307692308,0.258620689655,0.275862068966,0.314814814815,0.527272727273,0.290322580645,0.148148148148,0.0555555555556,0.101694915254,0.0491803278689,0.359375,0.431034482759,0.0384615384615,0.540983606557,0.296296296296,0.491803278689,0.333333333333,0.0483870967742,0.741935483871,0.0701754385965,0.258064516129,0.189655172414,0.0545454545455,0.491228070175,0.109090909091,0.0847457627119,0.338983050847,0.483870967742,0.0714285714286,0.0526315789474,0.0172413793103,0.0,0.206896551724,0.0952380952381,0.372881355932,0.436363636364,0.271186440678,0.532258064516,0.351851851852,0.05,0.137931034483,0.8,0.407407407407,0.160714285714,0.611111111111,0.120689655172,0.0727272727273,0.262295081967,0.148148148148,0.0491803278689,0.102040816327,0.5,0.016393442623,0.72131147541,0.327586206897,0.688524590164,0.051724137931,0.745454545455,0.0377358490566,0.148148148148,0.421052631579,0.363636363636,0.298245614035,0.254237288136,0.0175438596491,0.107142857143,0.1,0.0333333333333,0.135593220339,0.232142857143,0.740740740741,0.306451612903,0.0689655172414,0.0701754385965,0.0677966101695,0.0350877192982,0.527272727273,0.0689655172414,0.0943396226415,0.467741935484,0.6,0.222222222222,0.0769230769231,0.0178571428571,0.1,0.189655172414,0.344827586207,0.563636363636,0.0526315789474,0.762711864407,0.413793103448,0.313725490196,0.258064516129,0.0392156862745,0.0952380952381,0.0877192982456,0.0689655172414,0.0327868852459,0.0508474576271,0.0508474576271,0.051724137931,0.0526315789474,0.0615384615385,0.0555555555556,0.0689655172414,0.1
