,TCGA-2F-A9KO,TCGA-2F-A9KP,TCGA-2F-A9KQ,TCGA-2F-A9KR,TCGA-2F-A9KT,TCGA-2F-A9KW,TCGA-4Z-AA7M,TCGA-4Z-AA7N,TCGA-4Z-AA7O,TCGA-4Z-AA7Q,TCGA-4Z-AA7R,TCGA-4Z-AA7S,TCGA-4Z-AA7W,TCGA-4Z-AA7Y,TCGA-4Z-AA80,TCGA-4Z-AA81,TCGA-4Z-AA82,TCGA-4Z-AA83,TCGA-4Z-AA84,TCGA-4Z-AA86,TCGA-4Z-AA87,TCGA-4Z-AA89,TCGA-5N-A9KI,TCGA-5N-A9KM,TCGA-BL-A0C8,TCGA-BL-A13I,TCGA-BL-A13J,TCGA-BL-A3JM,TCGA-BL-A5ZZ,TCGA-BT-A0S7,TCGA-BT-A0YX,TCGA-BT-A20J,TCGA-BT-A20N,TCGA-BT-A20O,TCGA-BT-A20P,TCGA-BT-A20Q,TCGA-BT-A20R,TCGA-BT-A20T,TCGA-BT-A20U,TCGA-BT-A20V,TCGA-BT-A20W,TCGA-BT-A20X,TCGA-BT-A2LA,TCGA-BT-A2LB,TCGA-BT-A2LD,TCGA-BT-A3PH,TCGA-BT-A3PJ,TCGA-BT-A3PK,TCGA-BT-A42B,TCGA-BT-A42C,TCGA-BT-A42E,TCGA-BT-A42F,TCGA-C4-A0EZ,TCGA-C4-A0F0,TCGA-C4-A0F1,TCGA-C4-A0F6,TCGA-C4-A0F7,TCGA-CF-A1HR,TCGA-CF-A1HS,TCGA-CF-A27C,TCGA-CF-A3MF,TCGA-CF-A3MG,TCGA-CF-A3MH,TCGA-CF-A3MI,TCGA-CF-A47S,TCGA-CF-A47T,TCGA-CF-A47V,TCGA-CF-A47W,TCGA-CF-A47X,TCGA-CF-A47Y,TCGA-CF-A5U8,TCGA-CF-A5UA,TCGA-CF-A7I0,TCGA-CF-A9FF,TCGA-CF-A9FH,TCGA-CF-A9FL,TCGA-CF-A9FM,TCGA-CU-A0YN,TCGA-CU-A0YO,TCGA-CU-A0YR,TCGA-CU-A3KJ,TCGA-CU-A3QU,TCGA-CU-A3YL,TCGA-CU-A5W6,TCGA-CU-A72E,TCGA-DK-A1A3,TCGA-DK-A1A5,TCGA-DK-A1A6,TCGA-DK-A1A7,TCGA-DK-A1AA,TCGA-DK-A1AB,TCGA-DK-A1AC,TCGA-DK-A1AD,TCGA-DK-A1AE,TCGA-DK-A1AF,TCGA-DK-A1AG,TCGA-DK-A2HX,TCGA-DK-A2I1,TCGA-DK-A2I2,TCGA-DK-A2I4,TCGA-DK-A2I6,TCGA-DK-A3IK,TCGA-DK-A3IL,TCGA-DK-A3IM,TCGA-DK-A3IN,TCGA-DK-A3IQ,TCGA-DK-A3IS,TCGA-DK-A3IT,TCGA-DK-A3IU,TCGA-DK-A3IV,TCGA-DK-A3WW,TCGA-DK-A3WX,TCGA-DK-A3WY,TCGA-DK-A3X1,TCGA-DK-A3X2,TCGA-DK-A6AV,TCGA-DK-A6AW,TCGA-DK-A6B0,TCGA-DK-A6B1,TCGA-DK-A6B2,TCGA-DK-A6B5,TCGA-DK-A6B6,TCGA-DK-AA6L,TCGA-DK-AA6M,TCGA-DK-AA6P,TCGA-DK-AA6Q,TCGA-DK-AA6R,TCGA-DK-AA6S,TCGA-DK-AA6T,TCGA-DK-AA6U,TCGA-DK-AA6W,TCGA-DK-AA6X,TCGA-DK-AA71,TCGA-DK-AA74,TCGA-DK-AA75,TCGA-DK-AA76,TCGA-DK-AA77,TCGA-E5-A2PC,TCGA-E5-A4TZ,TCGA-E5-A4U1,TCGA-E7-A3X6,TCGA-E7-A3Y1,TCGA-E7-A4IJ,TCGA-E7-A4XJ,TCGA-E7-A519,TCGA-E7-A541,TCGA-E7-A5KE,TCGA-E7-A5KF,TCGA-E7-A677,TCGA-E7-A678,TCGA-E7-A6MD,TCGA-E7-A6ME,TCGA-E7-A6MF,TCGA-E7-A7DU,TCGA-E7-A7DV,TCGA-E7-A7PW,TCGA-E7-A7XN,TCGA-E7-A85H,TCGA-E7-A97P,TCGA-E7-A97Q,TCGA-FD-A3B3,TCGA-FD-A3B4,TCGA-FD-A3B5,TCGA-FD-A3B6,TCGA-FD-A3B7,TCGA-FD-A3B8,TCGA-FD-A3N5,TCGA-FD-A3N6,TCGA-FD-A3NA,TCGA-FD-A3SJ,TCGA-FD-A3SL,TCGA-FD-A3SM,TCGA-FD-A3SN,TCGA-FD-A3SO,TCGA-FD-A3SP,TCGA-FD-A3SQ,TCGA-FD-A3SR,TCGA-FD-A3SS,TCGA-FD-A43N,TCGA-FD-A43P,TCGA-FD-A43U,TCGA-FD-A43X,TCGA-FD-A5BR,TCGA-FD-A5BS,TCGA-FD-A5BT,TCGA-FD-A5BU,TCGA-FD-A5BV,TCGA-FD-A5BX,TCGA-FD-A5BY,TCGA-FD-A5BZ,TCGA-FD-A5C0,TCGA-FD-A5C1,TCGA-FD-A62N,TCGA-FD-A62O,TCGA-FD-A62P,TCGA-FD-A62S,TCGA-FD-A6TA,TCGA-FD-A6TB,TCGA-FD-A6TC,TCGA-FD-A6TD,TCGA-FD-A6TE,TCGA-FD-A6TF,TCGA-FD-A6TG,TCGA-FD-A6TH,TCGA-FD-A6TI,TCGA-FD-A6TK,TCGA-FJ-A3Z7,TCGA-FJ-A3Z9,TCGA-FJ-A3ZE,TCGA-FJ-A3ZF,TCGA-FJ-A871,TCGA-FT-A3EE,TCGA-FT-A61P,TCGA-G2-A2EC,TCGA-G2-A2EF,TCGA-G2-A2EJ,TCGA-G2-A2EK,TCGA-G2-A2EL,TCGA-G2-A2EO,TCGA-G2-A2ES,TCGA-G2-A3IB,TCGA-G2-A3IE,TCGA-G2-A3VY,TCGA-G2-AA3B,TCGA-G2-AA3C,TCGA-G2-AA3D,TCGA-G2-AA3F,TCGA-GC-A3BM,TCGA-GC-A3I6,TCGA-GC-A3OO,TCGA-GC-A3RB,TCGA-GC-A3RC,TCGA-GC-A3RD,TCGA-GC-A3WC,TCGA-GC-A3YS,TCGA-GC-A6I1,TCGA-GC-A6I3,TCGA-GD-A2C5,TCGA-GD-A3OP,TCGA-GD-A3OQ,TCGA-GD-A3OS,TCGA-GD-A6C6,TCGA-GD-A76B,TCGA-GU-A42P,TCGA-GU-A42Q,TCGA-GU-A42R,TCGA-GU-A762,TCGA-GU-A763,TCGA-GU-A764,TCGA-GU-A766,TCGA-GU-A767,TCGA-GU-AATO,TCGA-GU-AATP,TCGA-GU-AATQ,TCGA-GV-A3JV,TCGA-GV-A3JW,TCGA-GV-A3JX,TCGA-GV-A3JZ,TCGA-GV-A3QF,TCGA-GV-A3QG,TCGA-GV-A3QH,TCGA-GV-A3QI,TCGA-GV-A3QK,TCGA-GV-A40E,TCGA-GV-A40G,TCGA-GV-A6ZA,TCGA-H4-A2HO,TCGA-H4-A2HQ,TCGA-HQ-A2OE,TCGA-HQ-A2OF,TCGA-HQ-A5ND,TCGA-HQ-A5NE,TCGA-K4-A3WS,TCGA-K4-A3WU,TCGA-K4-A3WV,TCGA-K4-A4AB,TCGA-K4-A4AC,TCGA-K4-A54R,TCGA-K4-A5RH,TCGA-K4-A5RI,TCGA-K4-A5RJ,TCGA-K4-A6FZ,TCGA-K4-A6MB,TCGA-K4-A83P,TCGA-K4-AAQO,TCGA-KQ-A41N,TCGA-KQ-A41O,TCGA-KQ-A41P,TCGA-KQ-A41Q,TCGA-KQ-A41R,TCGA-KQ-A41S,TCGA-LC-A66R,TCGA-LT-A5Z6,TCGA-MV-A51V,TCGA-PQ-A6FI,TCGA-PQ-A6FN,TCGA-R3-A69X,TCGA-S5-A6DX,TCGA-S5-AA26,TCGA-SY-A9G0,TCGA-SY-A9G5,TCGA-UY-A78K,TCGA-UY-A78L,TCGA-UY-A78M,TCGA-UY-A78N,TCGA-UY-A78O,TCGA-UY-A8OB,TCGA-UY-A9PA,TCGA-UY-A9PB,TCGA-UY-A9PD,TCGA-UY-A9PE,TCGA-UY-A9PF,TCGA-UY-A9PH,TCGA-XF-A8HH,TCGA-XF-A8HI,TCGA-XF-A9SG,TCGA-XF-A9SH,TCGA-XF-A9SI,TCGA-XF-A9SJ,TCGA-XF-A9SK,TCGA-XF-A9SL,TCGA-XF-A9SM,TCGA-XF-A9SP,TCGA-XF-A9ST,TCGA-XF-A9SU,TCGA-XF-A9SV,TCGA-XF-A9SW,TCGA-XF-A9SX,TCGA-XF-A9SY,TCGA-XF-A9SZ,TCGA-XF-A9T0,TCGA-XF-A9T2,TCGA-XF-A9T3,TCGA-XF-A9T4,TCGA-XF-A9T5,TCGA-XF-A9T6,TCGA-XF-A9T8,TCGA-XF-AAME,TCGA-XF-AAMF,TCGA-XF-AAMG,TCGA-XF-AAMH,TCGA-XF-AAMJ,TCGA-XF-AAML,TCGA-XF-AAMQ,TCGA-XF-AAMR,TCGA-XF-AAMT,TCGA-XF-AAMW,TCGA-XF-AAMX,TCGA-XF-AAMY,TCGA-XF-AAMZ,TCGA-XF-AAN0,TCGA-XF-AAN1,TCGA-XF-AAN2,TCGA-XF-AAN3,TCGA-XF-AAN4,TCGA-XF-AAN5,TCGA-XF-AAN7,TCGA-YC-A8S6,TCGA-YC-A9TC,TCGA-YF-AA3L,TCGA-YF-AA3M,TCGA-ZF-A9R0,TCGA-ZF-A9R1,TCGA-ZF-A9R2,TCGA-ZF-A9R3,TCGA-ZF-A9R4,TCGA-ZF-A9R5,TCGA-ZF-A9R7,TCGA-ZF-A9R9,TCGA-ZF-A9RC,TCGA-ZF-A9RD,TCGA-ZF-A9RE,TCGA-ZF-A9RF,TCGA-ZF-A9RG,TCGA-ZF-A9RL,TCGA-ZF-A9RM,TCGA-ZF-A9RN,TCGA-ZF-AA4N,TCGA-ZF-AA4R,TCGA-ZF-AA4T,TCGA-ZF-AA4U,TCGA-ZF-AA4V,TCGA-ZF-AA4W,TCGA-ZF-AA4X,TCGA-ZF-AA51,TCGA-ZF-AA52,TCGA-ZF-AA53,TCGA-ZF-AA54,TCGA-ZF-AA56,TCGA-ZF-AA58,TCGA-ZF-AA5H,TCGA-ZF-AA5N,TCGA-ZF-AA5P
TCGA-2F-A9KO,1.0,0.0,0.0,0.109375,0.650793650794,0.0,0.283582089552,0.0,0.528571428571,0.338028169014,0.242424242424,0.0,0.375,0.3125,0.375,0.257575757576,0.0,0.0178571428571,0.639344262295,0.0377358490566,0.295081967213,0.0454545454545,0.0571428571429,0.881355932203,0.0,0.0169491525424,0.0,0.0634920634921,0.0281690140845,0.0,0.875,0.483870967742,0.136363636364,0.154929577465,0.0,0.269841269841,0.375,0.089552238806,0.0434782608696,0.0,0.0,0.0,0.0166666666667,0.31746031746,0.0,0.257575757576,0.0508474576271,0.823529411765,0.0,0.790322580645,0.737704918033,0.0857142857143,0.0,0.0,0.0,0.322580645161,0.0,0.671875,0.223880597015,0.0,0.0,0.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.661016949153,0.0,0.0,0.0,0.0,0.205882352941,0.0,0.0,0.0,0.0,0.078125,0.64406779661,0.027027027027,0.0588235294118,0.301587301587,0.393939393939,0.0724637681159,0.138461538462,0.353846153846,0.430769230769,0.724637681159,0.0149253731343,0.0,0.549295774648,0.0869565217391,0.0,0.0307692307692,0.125,0.0597014925373,0.166666666667,0.0,0.765625,0.215384615385,0.809523809524,0.0,0.0,0.0615384615385,0.144927536232,0.0655737704918,0.828125,0.366197183099,0.0,0.896551724138,0.0625,0.121212121212,0.125,0.0,0.0,0.0,0.0,0.0454545454545,0.594202898551,0.603174603175,0.323076923077,0.298507462687,0.0,0.397058823529,0.0,0.140625,0.779411764706,0.0,0.242424242424,0.203125,0.0307692307692,0.806451612903,0.0142857142857,0.779411764706,0.909090909091,0.112903225806,0.051724137931,0.0491803278689,0.528571428571,0.0,0.0,0.153846153846,0.0294117647059,0.0,0.818181818182,0.583333333333,0.0746268656716,0.553846153846,0.0,0.568965517241,0.0,0.0,0.0454545454545,0.129032258065,0.0,0.709677419355,0.898305084746,0.0634920634921,0.0,0.435483870968,0.0,0.0588235294118,0.0597014925373,0.0,0.0,0.0461538461538,0.258064516129,0.031746031746,0.135135135135,0.0704225352113,0.078125,0.816901408451,0.0735294117647,0.0,0.03125,0.0289855072464,0.421875,0.567164179104,0.227272727273,0.0,0.261538461538,0.0,0.0166666666667,0.0,0.0144927536232,0.0,0.0806451612903,0.0,0.123076923077,0.0,0.0547945205479,0.0,0.732394366197,0.776119402985,0.0,0.688524590164,0.794117647059,0.044776119403,0.0142857142857,0.0147058823529,0.0,0.875,0.0704225352113,0.888888888889,0.03125,0.349206349206,0.015873015873,0.409836065574,0.448275862069,0.0,0.784615384615,0.016393442623,0.575757575758,0.69696969697,0.175438596491,0.0,0.0166666666667,0.610169491525,0.280701754386,0.0,0.492753623188,0.412698412698,0.844827586207,0.534246575342,0.0746268656716,0.0149253731343,0.0,0.0333333333333,0.0,0.0,0.253968253968,0.0,0.0491803278689,0.0483870967742,0.253968253968,0.138461538462,0.0441176470588,0.83606557377,0.0606060606061,0.0,0.2,0.153846153846,0.142857142857,0.078125,0.149253731343,0.0,0.0,0.0,0.301587301587,0.322580645161,0.134328358209,0.535211267606,0.0,0.0,0.0,0.179104477612,0.31746031746,0.0,0.112903225806,0.328125,0.9,0.0,0.794117647059,0.0,0.865671641791,0.15,0.28125,0.235294117647,0.0,0.0,0.564516129032,0.89552238806,0.761904761905,0.046875,0.031746031746,0.016393442623,0.09375,0.044776119403,0.0491803278689,0.0625,0.047619047619,0.611940298507,0.868852459016,0.0434782608696,0.735294117647,0.0967741935484,0.281690140845,0.031746031746,0.742424242424,0.246153846154,0.0,0.328125,0.796875,0.0,0.0,0.393939393939,0.69696969697,0.869565217391,0.047619047619,0.918918918919,0.453125,0.0,0.0967741935484,0.078125,0.352941176471,0.820895522388,0.0307692307692,0.8,0.230769230769,0.0151515151515,0.911764705882,0.828571428571,0.0,0.0757575757576,0.0149253731343,0.0,0.186440677966,0.0689655172414,0.0,0.0,0.0491803278689,0.791044776119,0.0655737704918,0.0,0.0,0.0,0.0,0.476923076923,0.0,0.169230769231,0.0,0.047619047619,0.0294117647059,0.69696969697,0.0983606557377,0.75,0.0,0.0,0.835820895522,0.0,0.0,0.318181818182,0.0,0.0,0.0,0.0,0.271428571429,0.10447761194,0.290322580645,0.109375,0.078125,0.53125,0.0,0.0,0.414285714286,0.0,0.0645161290323,0.587301587302,0.725806451613,0.225352112676,0.0,0.0,0.0144927536232,0.051724137931,0.528571428571,0.0,0.806451612903,0.534482758621,0.768115942029,0.0,0.0,0.206349206349,0.03125,0.106060606061,0.015625,0.0,0.0588235294118,0.0,0.0,0.0153846153846,0.476923076923,0.257575757576,0.55,0.553846153846,0.015625,0.0338983050847,0.0735294117647,0.0,0.0169491525424,0.0,0.0869565217391,0.0
TCGA-2F-A9KP,0.0,1.0,0.872727272727,0.129032258065,0.0,0.904761904762,0.0153846153846,0.9,0.363636363636,0.0,0.0,0.90625,0.0350877192982,0.0645161290323,0.0,0.0344827586207,0.518518518519,0.125,0.0338983050847,0.0363636363636,0.125,0.0952380952381,0.102941176471,0.0175438596491,0.885245901639,0.88679245283,0.810344827586,0.145161290323,0.828125,0.693548387097,0.0,0.0,0.0,0.0769230769231,0.887096774194,0.701754385965,0.0322580645161,0.0666666666667,0.822580645161,0.903225806452,0.875,0.862068965517,0.0677966101695,0.0,0.910714285714,0.0344827586207,0.0,0.0,0.881355932203,0.0169491525424,0.11320754717,0.476923076923,0.622950819672,0.830508474576,0.578947368421,0.240740740741,0.901639344262,0.05,0.047619047619,0.222222222222,0.915254237288,0.862745098039,0.879310344828,0.890909090909,0.894736842105,0.916666666667,0.777777777778,0.164179104478,0.0,0.728813559322,0.177419354839,0.883333333333,0.84126984127,0.283333333333,0.771929824561,0.868852459016,0.875,0.636363636364,0.838709677419,0.264150943396,0.31884057971,0.84126984127,0.0,0.559322033898,0.136363636364,0.0,0.0,0.35,0.0645161290323,0.0819672131148,0.59649122807,0.0,0.044776119403,0.870967741935,0.178571428571,0.12962962963,0.819672131148,0.0298507462687,0.596774193548,0.0,0.0333333333333,0.116666666667,0.216666666667,0.857142857143,0.0,0.745762711864,0.0555555555556,0.0,0.0,0.843137254902,0.0,0.790322580645,0.803278688525,0.0,0.186440677966,0.890625,0.887096774194,0.5,0.870967741935,0.31746031746,0.274193548387,0.0,0.0166666666667,0.838709677419,0.1,0.885245901639,0.0,0.0,0.887096774194,0.0,0.240740740741,0.593220338983,0.0169491525424,0.742424242424,0.0,0.0169491525424,0.0666666666667,0.0740740740741,0.0,0.0,0.796610169492,0.254237288136,0.275862068966,0.887096774194,0.145161290323,0.0,0.0701754385965,0.0645161290323,0.0983606557377,0.153846153846,0.0,0.0952380952381,0.857142857143,0.0833333333333,0.0,0.564516129032,0.0,0.0526315789474,0.127272727273,0.72131147541,0.448275862069,0.877192982456,0.109375,0.0338983050847,0.877192982456,0.887096774194,0.0,0.607142857143,0.111111111111,0.0735294117647,0.0491803278689,0.0819672131148,0.046875,0.0,0.473684210526,0.709677419355,0.862068965517,0.0,0.387096774194,0.0166666666667,0.875,0.0327868852459,0.877192982456,0.898305084746,0.862068965517,0.878787878788,0.84126984127,0.0714285714286,0.852459016393,0.754098360656,0.828125,0.863636363636,0.491525423729,0.0757575757576,0.051724137931,0.878787878788,0.0357142857143,0.0344827586207,0.0,0.769230769231,0.222222222222,0.625,0.0,0.176470588235,0.0847457627119,0.816666666667,0.0,0.879310344828,0.0,0.0172413793103,0.859649122807,0.147540983607,0.137931034483,0.166666666667,0.0,0.413793103448,0.883333333333,0.263157894737,0.0188679245283,0.0,0.865671641791,0.0147058823529,0.0169491525424,0.0,0.184615384615,0.051724137931,0.935483870968,0.822580645161,0.851851851852,0.754098360656,0.852459016393,0.0363636363636,0.879310344828,0.870967741935,0.0,0.0,0.0645161290323,0.16393442623,0.0175438596491,0.793103448276,0.888888888889,0.0892857142857,0.689655172414,0.137931034483,0.409836065574,0.122807017544,0.864406779661,0.879310344828,0.852459016393,0.327586206897,0.0,0.0,0.0,0.30303030303,0.901639344262,0.842105263158,0.0,0.0,0.683333333333,0.745454545455,0.0483870967742,0.0178571428571,0.894736842105,0.133333333333,0.610169491525,0.0322580645161,0.796610169492,0.0,0.609375,0.783333333333,0.929824561404,0.0,0.0,0.19298245614,0.833333333333,0.423728813559,0.71186440678,0.0,0.030303030303,0.423728813559,0.0,0.0,0.0,0.0357142857143,0.153846153846,0.111111111111,0.0508474576271,0.047619047619,0.71186440678,0.0,0.0,0.2,0.0,0.0,0.507692307692,0.864406779661,0.166666666667,0.0,0.0461538461538,0.854545454545,0.0142857142857,0.0185185185185,0.107692307692,0.147540983607,0.0322580645161,0.21875,0.0,0.637931034483,0.0151515151515,0.0327868852459,0.71875,0.0153846153846,0.0,0.819672131148,0.0847457627119,0.7,0.727272727273,0.0,0.0185185185185,0.877192982456,0.814814814815,0.0338983050847,0.0350877192982,0.0,0.85,0.816326530612,0.810344827586,0.633333333333,0.0,0.114754098361,0.0,0.887096774194,0.0,0.868852459016,0.0,0.0,0.0,0.892857142857,0.80701754386,0.016393442623,0.879310344828,0.877192982456,0.0,0.627118644068,0.912280701754,0.763636363636,0.875,0.0,0.786885245902,0.542372881356,0.0322580645161,0.603448275862,0.0166666666667,0.6875,0.847457627119,0.0,0.616666666667,0.864406779661,0.3,0.0,0.538461538462,0.611111111111,0.868852459016,0.0983606557377,0.517857142857,0.0307692307692,0.322580645161,0.0175438596491,0.35593220339,0.0,0.180327868852,0.103448275862,0.0175438596491,0.0701754385965,0.031746031746,0.842105263158,0.847457627119,0.245901639344,0.870967741935,0.527272727273,0.688524590164,0.0,0.0,0.0,0.0,0.847457627119,0.131147540984,0.646153846154,0.854838709677,0.288461538462,0.879310344828,0.777777777778,0.883333333333
TCGA-2F-A9KQ,0.0,0.872727272727,1.0,0.296875,0.031746031746,0.955882352941,0.0,0.967741935484,0.348484848485,0.0,0.0,0.953125,0.0,0.0793650793651,0.0,0.0634920634921,0.4,0.181818181818,0.0,0.0178571428571,0.175438596491,0.10447761194,0.0441176470588,0.0,0.921875,0.966101694915,0.888888888889,0.15,0.760563380282,0.776119402985,0.0,0.0,0.0,0.056338028169,0.954545454545,0.688524590164,0.0,0.0322580645161,0.938461538462,0.969230769231,0.953846153846,0.967741935484,0.147540983607,0.0,0.85,0.0,0.0,0.015625,0.967741935484,0.015873015873,0.0491803278689,0.567164179104,0.475409836066,0.888888888889,0.642857142857,0.177419354839,0.953846153846,0.0,0.0,0.40625,0.952380952381,0.949152542373,0.953846153846,0.964285714286,0.950819672131,0.953846153846,0.901639344262,0.159420289855,0.0,0.793650793651,0.184615384615,0.983606557377,1.0,0.405797101449,0.936507936508,0.969230769231,0.954545454545,0.784615384615,0.84375,0.280701754386,0.142857142857,0.921875,0.0169491525424,0.53125,0.25,0.0,0.0,0.338709677419,0.0,0.0483870967742,0.491228070175,0.0,0.0298507462687,0.955223880597,0.0847457627119,0.241379310345,0.911764705882,0.0,0.530303030303,0.0,0.0,0.0634920634921,0.230769230769,0.892307692308,0.0,0.796875,0.0,0.015625,0.0,1.0,0.0166666666667,0.857142857143,0.796875,0.0,0.25,0.969696969697,0.952380952381,0.59375,0.935483870968,0.253731343284,0.174603174603,0.0,0.0,0.953846153846,0.030303030303,0.96875,0.0,0.0,0.952380952381,0.0,0.152542372881,0.492307692308,0.0,0.815384615385,0.0,0.0,0.0333333333333,0.0357142857143,0.0,0.0,0.935483870968,0.428571428571,0.344262295082,0.880597014925,0.166666666667,0.0,0.0655737704918,0.046875,0.016393442623,0.138461538462,0.0,0.0714285714286,0.965517241379,0.0,0.016393442623,0.566666666667,0.0,0.0,0.183333333333,0.698412698413,0.438596491228,0.966101694915,0.0606060606061,0.047619047619,0.98275862069,0.969230769231,0.0,0.666666666667,0.142857142857,0.0,0.0,0.15873015873,0.0,0.0,0.451612903226,0.774193548387,0.865671641791,0.0,0.318181818182,0.0,0.970588235294,0.0153846153846,0.950819672131,0.952380952381,0.96875,0.941176470588,0.880597014925,0.0,0.952380952381,0.833333333333,0.863636363636,0.941176470588,0.6875,0.102941176471,0.0,0.950819672131,0.0,0.0,0.0,0.924242424242,0.28125,0.707692307692,0.0,0.173913043478,0.0454545454545,0.885245901639,0.0,0.883333333333,0.0,0.0175438596491,0.966101694915,0.174603174603,0.290322580645,0.153846153846,0.0,0.459016393443,0.833333333333,0.25,0.0,0.0,0.957142857143,0.0,0.0,0.0,0.0597014925373,0.0,0.904761904762,0.921875,0.933333333333,0.90625,0.952380952381,0.0,0.953125,0.920634920635,0.016393442623,0.0,0.046875,0.0153846153846,0.0357142857143,0.888888888889,0.95,0.0,0.540983606557,0.0161290322581,0.483333333333,0.0491803278689,0.948275862069,0.98275862069,0.907692307692,0.245901639344,0.0,0.0,0.0,0.376811594203,0.909090909091,0.966666666667,0.0,0.0,0.587301587302,0.83606557377,0.0,0.0,0.933333333333,0.114285714286,0.701492537313,0.0,0.8,0.0294117647059,0.65671641791,0.790322580645,0.963636363636,0.0,0.031746031746,0.209677419355,0.920634920635,0.5,0.78125,0.0,0.0153846153846,0.603174603175,0.0,0.0,0.0,0.0,0.132352941176,0.0606060606061,0.0,0.0,0.733333333333,0.0,0.0,0.207547169811,0.0,0.0,0.632352941176,0.936507936508,0.0967741935484,0.0,0.0909090909091,0.904761904762,0.0,0.0,0.123076923077,0.0793650793651,0.0757575757576,0.164179104478,0.0,0.704918032787,0.0,0.0,0.808823529412,0.0,0.0,0.753846153846,0.0344827586207,0.833333333333,0.666666666667,0.0,0.016393442623,0.965517241379,0.933333333333,0.0338983050847,0.0,0.0,0.969230769231,0.943396226415,0.96875,0.761194029851,0.0,0.112903225806,0.0,0.957142857143,0.0,0.934426229508,0.0,0.0,0.0,0.966666666667,0.920634920635,0.0,0.951612903226,0.933333333333,0.0,0.677419354839,0.983870967742,0.857142857143,0.962264150943,0.0,0.8,0.619047619048,0.0,0.666666666667,0.0,0.728571428571,0.969230769231,0.0,0.709677419355,0.935483870968,0.298507462687,0.0,0.582089552239,0.637931034483,0.968253968254,0.134328358209,0.474576271186,0.0571428571429,0.242424242424,0.0,0.266666666667,0.0,0.126984126984,0.140625,0.0,0.0333333333333,0.031746031746,0.936507936508,0.951612903226,0.262295081967,0.920634920635,0.688524590164,0.818181818182,0.0,0.0,0.0,0.0,0.938461538462,0.0983606557377,0.707692307692,0.838235294118,0.379310344828,0.938461538462,0.782608695652,0.984615384615
