,TCGA-A5-A0G3,TCGA-A5-A0G5,TCGA-A5-A0G9,TCGA-A5-A0GA,TCGA-A5-A0GB,TCGA-A5-A0GD,TCGA-A5-A0GE,TCGA-A5-A0GH,TCGA-A5-A0GI,TCGA-A5-A0GJ,TCGA-A5-A0GM,TCGA-A5-A0GN,TCGA-A5-A0GP,TCGA-A5-A0GQ,TCGA-A5-A0GU,TCGA-A5-A0GV,TCGA-A5-A0GW,TCGA-A5-A0GX,TCGA-A5-A0R6,TCGA-A5-A0R7,TCGA-A5-A0R8,TCGA-A5-A0R9,TCGA-A5-A0RA,TCGA-A5-A0VO,TCGA-A5-A0VP,TCGA-A5-A0VQ,TCGA-AJ-A23M,TCGA-AP-A051,TCGA-AP-A052,TCGA-AP-A053,TCGA-AP-A054,TCGA-AP-A056,TCGA-AP-A059,TCGA-AP-A05A,TCGA-AP-A05D,TCGA-AP-A05H,TCGA-AP-A05J,TCGA-AP-A05N,TCGA-AP-A05P,TCGA-AP-A0L8,TCGA-AP-A0L9,TCGA-AP-A0LD,TCGA-AP-A0LE,TCGA-AP-A0LF,TCGA-AP-A0LG,TCGA-AP-A0LH,TCGA-AP-A0LI,TCGA-AP-A0LJ,TCGA-AP-A0LL,TCGA-AP-A0LM,TCGA-AP-A0LN,TCGA-AP-A0LO,TCGA-AP-A0LP,TCGA-AP-A0LQ,TCGA-AP-A0LT,TCGA-AP-A0LV,TCGA-AP-A1DQ,TCGA-AX-A05S,TCGA-AX-A05T,TCGA-AX-A05U,TCGA-AX-A05W,TCGA-AX-A05Y,TCGA-AX-A05Z,TCGA-AX-A060,TCGA-AX-A062,TCGA-AX-A063,TCGA-AX-A064,TCGA-AX-A06B,TCGA-AX-A06H,TCGA-AX-A06L,TCGA-AX-A0IS,TCGA-AX-A0IU,TCGA-AX-A0IW,TCGA-AX-A0J0,TCGA-AX-A0J1,TCGA-AX-A1C7,TCGA-AX-A1C8,TCGA-AX-A1CP,TCGA-AX-A2H5,TCGA-AX-A2HF,TCGA-B5-A0JN,TCGA-B5-A0JR,TCGA-B5-A0JS,TCGA-B5-A0JT,TCGA-B5-A0JV,TCGA-B5-A0JY,TCGA-B5-A0JZ,TCGA-B5-A0K0,TCGA-B5-A0K1,TCGA-B5-A0K2,TCGA-B5-A0K3,TCGA-B5-A0K4,TCGA-B5-A0K6,TCGA-B5-A0K7,TCGA-B5-A0K8,TCGA-B5-A0K9,TCGA-B5-A11E,TCGA-B5-A11F,TCGA-B5-A11G,TCGA-B5-A11H,TCGA-B5-A11I,TCGA-B5-A11J,TCGA-B5-A11M,TCGA-B5-A11N,TCGA-B5-A11O,TCGA-B5-A11Q,TCGA-B5-A11R,TCGA-B5-A11S,TCGA-B5-A11U,TCGA-B5-A11V,TCGA-B5-A11W,TCGA-B5-A11X,TCGA-B5-A11Y,TCGA-B5-A11Z,TCGA-B5-A121,TCGA-B5-A1MU,TCGA-B5-A1MY,TCGA-BG-A0LW,TCGA-BG-A0LX,TCGA-BG-A0M0,TCGA-BG-A0M2,TCGA-BG-A0M3,TCGA-BG-A0M4,TCGA-BG-A0M6,TCGA-BG-A0M7,TCGA-BG-A0M8,TCGA-BG-A0M9,TCGA-BG-A0MC,TCGA-BG-A0MG,TCGA-BG-A0MI,TCGA-BG-A0MO,TCGA-BG-A0MQ,TCGA-BG-A0MS,TCGA-BG-A0MT,TCGA-BG-A0MU,TCGA-BG-A0RY,TCGA-BG-A0VT,TCGA-BG-A0VV,TCGA-BG-A0VW,TCGA-BG-A0VX,TCGA-BG-A0VZ,TCGA-BG-A0W1,TCGA-BG-A0W2,TCGA-BG-A0YU,TCGA-BG-A0YV,TCGA-BG-A186,TCGA-BG-A187,TCGA-BG-A18A,TCGA-BG-A18B,TCGA-BG-A18C,TCGA-BG-A2AE,TCGA-BK-A0C9,TCGA-BK-A0CA,TCGA-BK-A0CB,TCGA-BK-A0CC,TCGA-BK-A139,TCGA-BK-A13C,TCGA-BS-A0T9,TCGA-BS-A0TA,TCGA-BS-A0TC,TCGA-BS-A0TD,TCGA-BS-A0TE,TCGA-BS-A0TG,TCGA-BS-A0TI,TCGA-BS-A0TJ,TCGA-BS-A0U5,TCGA-BS-A0U7,TCGA-BS-A0U8,TCGA-BS-A0U9,TCGA-BS-A0UA,TCGA-BS-A0UF,TCGA-BS-A0UJ,TCGA-BS-A0UL,TCGA-BS-A0UM,TCGA-BS-A0UT,TCGA-BS-A0UV,TCGA-BS-A0V6,TCGA-BS-A0V7,TCGA-BS-A0V8,TCGA-BS-A0WQ,TCGA-D1-A0ZN,TCGA-D1-A0ZO,TCGA-D1-A0ZP,TCGA-D1-A0ZQ,TCGA-D1-A0ZR,TCGA-D1-A0ZS,TCGA-D1-A0ZU,TCGA-D1-A0ZV,TCGA-D1-A0ZZ,TCGA-D1-A101,TCGA-D1-A102,TCGA-D1-A103,TCGA-D1-A15V,TCGA-D1-A15W,TCGA-D1-A15X,TCGA-D1-A15Z,TCGA-D1-A160,TCGA-D1-A161,TCGA-D1-A163,TCGA-D1-A165,TCGA-D1-A167,TCGA-D1-A168,TCGA-D1-A169,TCGA-D1-A16B,TCGA-D1-A16D,TCGA-D1-A16E,TCGA-D1-A16F,TCGA-D1-A16G,TCGA-D1-A16I,TCGA-D1-A16J,TCGA-D1-A16N,TCGA-D1-A16O,TCGA-D1-A16Q,TCGA-D1-A16R,TCGA-D1-A16S,TCGA-D1-A16X,TCGA-D1-A16Y,TCGA-D1-A174,TCGA-D1-A176,TCGA-D1-A177,TCGA-D1-A17A,TCGA-D1-A17B,TCGA-D1-A17C,TCGA-D1-A17D,TCGA-D1-A17F,TCGA-D1-A17H,TCGA-D1-A17K,TCGA-D1-A17L,TCGA-D1-A17M,TCGA-D1-A17N,TCGA-D1-A17Q,TCGA-D1-A17R,TCGA-D1-A17S,TCGA-D1-A17T,TCGA-D1-A17U,TCGA-D1-A1NU,TCGA-D1-A1NX,TCGA-DI-A0WH,TCGA-DI-A1NN,TCGA-E6-A1LZ,TCGA-EO-A1Y5,TCGA-EO-A1Y8,TCGA-EY-A1GS,TCGA-EY-A212,TCGA-FI-A2D2,TCGA-FI-A2EW,TCGA-FI-A2EX,TCGA-FI-A2F8
TCGA-A5-A0G3,1.0,0.913793103448,0.0909090909091,0.046875,0.0952380952381,0.838709677419,0.1,0.229508196721,0.290322580645,0.842105263158,0.0597014925373,0.575342465753,0.0344827586207,0.272727272727,0.0491803278689,0.0952380952381,0.307692307692,0.0847457627119,0.738461538462,0.360655737705,0.203125,0.111111111111,0.142857142857,0.05,0.0845070422535,0.214285714286,0.796610169492,0.0,0.8,0.823529411765,0.0666666666667,0.0,0.0,0.828125,0.884057971014,0.779661016949,0.938461538462,0.402985074627,0.19696969697,0.867647058824,0.861538461538,0.0615384615385,0.0909090909091,0.898550724638,0.136363636364,0.666666666667,0.866666666667,0.161290322581,0.469696969697,0.0,0.159420289855,0.246376811594,0.138461538462,0.166666666667,0.135135135135,0.0746268656716,0.761904761905,0.15873015873,0.107692307692,0.142857142857,0.0655737704918,0.275362318841,0.0,0.1,0.118644067797,0.0833333333333,0.694915254237,0.827586206897,0.223880597015,0.0923076923077,0.0625,0.776119402985,0.910447761194,0.0,0.0,0.892307692308,0.9375,0.820895522388,0.939393939394,0.816666666667,0.864406779661,0.0606060606061,0.0615384615385,0.118644067797,0.191176470588,0.0,0.0923076923077,0.365079365079,0.0483870967742,0.0606060606061,0.753623188406,0.189655172414,0.235294117647,0.35,0.876923076923,0.0333333333333,0.0,0.144927536232,0.493150684932,0.03125,0.868852459016,0.491803278689,0.112903225806,0.0,0.295081967213,0.216666666667,0.241935483871,0.6,0.421875,0.216666666667,0.132352941176,0.0769230769231,0.0508474576271,0.145161290323,0.106060606061,0.8125,0.894736842105,0.0625,0.126984126984,0.222222222222,0.0428571428571,0.34375,0.0461538461538,0.830769230769,0.31746031746,0.666666666667,0.242424242424,0.161290322581,0.118644067797,0.101694915254,0.647058823529,0.2,0.151515151515,0.28125,0.147540983607,0.0909090909091,0.5,0.224137931034,0.267857142857,0.463768115942,0.0645161290323,0.0952380952381,0.15625,0.31884057971,0.677419354839,0.269841269841,0.25,0.261538461538,0.181818181818,0.803278688525,0.59375,0.031746031746,0.112903225806,0.138461538462,0.953125,0.688524590164,0.136363636364,0.109375,0.147540983607,0.0,0.078125,0.539682539683,0.10447761194,0.485294117647,0.0625,0.15873015873,0.378787878788,0.0735294117647,0.738461538462,0.367647058824,0.0,0.0,0.265625,0.102941176471,0.349206349206,0.0,0.125,0.0983606557377,0.194029850746,0.107692307692,0.0655737704918,0.123076923077,0.708333333333,0.126984126984,0.492537313433,0.134328358209,0.089552238806,0.231884057971,0.857142857143,0.0634920634921,0.373134328358,0.0,0.712121212121,0.107692307692,0.0188679245283,0.171875,0.130434782609,0.116666666667,0.0161290322581,0.0833333333333,0.0,0.323076923077,0.870967741935,0.137931034483,0.144927536232,0.166666666667,0.193548387097,0.771929824561,0.828125,0.646153846154,0.695652173913,0.206896551724,0.145161290323,0.1,0.898305084746,0.0,0.0,0.0833333333333,0.089552238806,0.16393442623,0.577464788732,0.131147540984,0.15,0.173913043478,0.328125,0.046875,0.85,0.133333333333,0.0806451612903,0.123076923077,0.0,0.0909090909091,0.0606060606061,0.0819672131148,0.0645161290323,0.863636363636,0.892307692308,0.016393442623,0.921875,0.911764705882,0.871428571429,0.898550724638,0.861538461538,0.863636363636,0.873015873016,0.78125,0.84126984127,0.822580645161
TCGA-A5-A0G5,0.913793103448,1.0,0.0666666666667,0.101694915254,0.116666666667,0.912280701754,0.173076923077,0.263157894737,0.258620689655,0.846153846154,0.15625,0.681818181818,0.037037037037,0.387755102041,0.127272727273,0.228070175439,0.368421052632,0.19298245614,0.783333333333,0.345454545455,0.118644067797,0.169491525424,0.224137931034,0.125,0.078125,0.339285714286,0.777777777778,0.0,0.851851851852,0.806451612903,0.0701754385965,0.0,0.0,0.913793103448,0.920634920635,0.854545454545,0.888888888889,0.51724137931,0.272727272727,0.918032786885,0.771929824561,0.0833333333333,0.129032258065,0.904761904762,0.180327868852,0.6,0.933333333333,0.172413793103,0.35593220339,0.0,0.131147540984,0.2,0.237288135593,0.234375,0.209677419355,0.152542372881,0.844827586207,0.186440677966,0.147540983607,0.0862068965517,0.16393442623,0.350877192982,0.0,0.0983606557377,0.290909090909,0.0819672131148,0.781818181818,0.893617021277,0.311475409836,0.183333333333,0.155172413793,0.859649122807,0.896551724138,0.0,0.0,0.80701754386,0.915254237288,0.779661016949,0.936507936508,0.877192982456,0.875,0.0847457627119,0.133333333333,0.232142857143,0.180327868852,0.0,0.131147540984,0.280701754386,0.163636363636,0.1,0.830508474576,0.210526315789,0.233333333333,0.25,0.866666666667,0.0526315789474,0.0,0.0833333333333,0.46875,0.0175438596491,0.762711864407,0.625,0.203703703704,0.0,0.428571428571,0.127272727273,0.229508196721,0.612903225806,0.491525423729,0.203703703704,0.183333333333,0.109375,0.0588235294118,0.152542372881,0.196721311475,0.844827586207,0.923076923077,0.15,0.206896551724,0.315789473684,0.126984126984,0.258064516129,0.051724137931,0.894736842105,0.269230769231,0.677419354839,0.305084745763,0.185185185185,0.235294117647,0.207547169811,0.733333333333,0.293103448276,0.180327868852,0.147540983607,0.166666666667,0.180327868852,0.421052631579,0.358490566038,0.345454545455,0.426229508197,0.101694915254,0.163636363636,0.101694915254,0.253968253968,0.649122807018,0.216666666667,0.385964912281,0.338983050847,0.296875,0.813559322034,0.574074074074,0.0169491525424,0.160714285714,0.0689655172414,0.890909090909,0.584905660377,0.203389830508,0.241935483871,0.178571428571,0.0,0.169491525424,0.537037037037,0.216666666667,0.6,0.0877192982456,0.229508196721,0.491228070175,0.133333333333,0.825396825397,0.46875,0.0,0.0,0.339285714286,0.183333333333,0.440677966102,0.0,0.178571428571,0.207547169811,0.295081967213,0.21875,0.12962962963,0.186440677966,0.794117647059,0.220338983051,0.433333333333,0.216666666667,0.180327868852,0.35,0.796610169492,0.0508474576271,0.322033898305,0.0,0.774193548387,0.190476190476,0.0408163265306,0.19298245614,0.213114754098,0.137931034483,0.0188679245283,0.142857142857,0.0,0.296875,0.771929824561,0.22641509434,0.258064516129,0.236363636364,0.295081967213,0.867924528302,0.824561403509,0.767857142857,0.629032258065,0.314814814815,0.0545454545455,0.15873015873,0.944444444444,0.0,0.0,0.107142857143,0.120689655172,0.22641509434,0.65625,0.220338983051,0.254545454545,0.242424242424,0.433333333333,0.0350877192982,0.818181818182,0.150943396226,0.101694915254,0.0338983050847,0.0,0.15,0.133333333333,0.19298245614,0.0727272727273,0.825396825397,0.883333333333,0.0178571428571,0.847457627119,0.901639344262,0.909090909091,0.828125,0.934426229508,0.916666666667,0.931034482759,0.8,0.907407407407,0.910714285714
TCGA-A5-A0G9,0.0909090909091,0.0666666666667,1.0,0.485294117647,0.953125,0.0909090909091,0.0333333333333,0.8125,0.03125,0.0819672131148,0.027397260274,0.0779220779221,0.887096774194,0.0172413793103,0.0149253731343,0.044776119403,0.741935483871,0.0151515151515,0.115942028986,0.0,0.0,0.046875,0.0923076923077,0.015873015873,0.930555555556,0.109375,0.051724137931,0.884057971014,0.114754098361,0.027027027027,0.951612903226,0.898305084746,0.869565217391,0.102941176471,0.1,0.0952380952381,0.0724637681159,0.328571428571,0.0923076923077,0.112676056338,0.0588235294118,0.910447761194,0.901408450704,0.0810810810811,0.955223880597,0.367647058824,0.125,0.015625,0.0144927536232,0.861538461538,0.0140845070423,0.0,0.1,0.0845070422535,0.842857142857,0.0294117647059,0.0769230769231,0.859375,0.0153846153846,0.0,0.0153846153846,0.115942028986,0.898550724638,0.927536231884,0.0634920634921,0.971428571429,0.177419354839,0.0983606557377,0.602941176471,0.0294117647059,0.03125,0.0724637681159,0.0724637681159,0.873015873016,0.897058823529,0.0757575757576,0.0923076923077,0.0294117647059,0.0735294117647,0.078125,0.109375,0.926470588235,0.0147058823529,0.03125,0.845070422535,0.878787878788,0.861538461538,0.015625,0.031746031746,0.955882352941,0.0441176470588,0.016393442623,0.808823529412,0.193548387097,0.0441176470588,0.920634920635,0.89552238806,0.0,0.513513513514,0.953125,0.0298507462687,0.322580645161,0.046875,0.868852459016,0.714285714286,0.0,0.661764705882,0.0714285714286,0.530303030303,0.03125,0.0588235294118,0.0,0.9375,0.0,0.0606060606061,0.03125,0.0819672131148,0.015625,0.91935483871,0.738461538462,0.0281690140845,0.117647058824,0.911764705882,0.0757575757576,0.0,0.0428571428571,0.391304347826,0.0161290322581,0.0483870967742,0.0655737704918,0.106060606061,0.808823529412,0.0,0.0,0.0,0.030303030303,0.0461538461538,0.046875,0.661290322581,0.180555555556,0.875,0.03125,0.0,0.0,0.0461538461538,0.0138888888889,0.102941176471,0.089552238806,0.397260273973,0.0923076923077,0.1,0.924242424242,0.078125,0.0147058823529,0.0746268656716,0.0,0.0606060606061,0.0441176470588,0.84126984127,0.892307692308,0.030303030303,0.45,0.0597014925373,0.0724637681159,0.957746478873,0.0579710144928,0.242857142857,0.714285714286,0.0724637681159,0.457142857143,0.870967741935,0.887096774194,0.59375,0.910447761194,0.0153846153846,0.854545454545,0.0169491525424,0.031746031746,0.0144927536232,0.0735294117647,0.030303030303,0.880597014925,0.109589041096,0.030303030303,0.0579710144928,0.550724637681,0.0441176470588,0.0845070422535,0.0441176470588,0.954545454545,0.0289855072464,0.876923076923,0.0149253731343,0.0724637681159,0.892857142857,0.0615384615385,0.183098591549,0.0,0.923076923077,0.0422535211268,0.907692307692,0.102941176471,0.030303030303,0.0819672131148,0.0666666666667,0.0833333333333,0.671875,0.114754098361,0.106060606061,0.25,0.132352941176,0.09375,0.0,0.0285714285714,0.1,0.921875,0.9,0.969230769231,0.971428571429,0.916666666667,0.369863013699,0.530303030303,0.031746031746,0.58904109589,0.671428571429,0.938461538462,0.0454545454545,0.0161290322581,0.984375,0.0,0.878787878788,0.0454545454545,0.0147058823529,0.0483870967742,0.911764705882,0.0434782608696,0.0769230769231,0.920634920635,0.0149253731343,0.128571428571,0.0945945945946,0.0281690140845,0.106060606061,0.0746268656716,0.117647058824,0.03125,0.107692307692,0.09375
TCGA-A5-A0GA,0.046875,0.101694915254,0.485294117647,1.0,0.491803278689,0.140625,0.383333333333,0.483333333333,0.366666666667,0.0677966101695,0.36231884058,0.185714285714,0.583333333333,0.392156862745,0.338709677419,0.328125,0.333333333333,0.316666666667,0.0909090909091,0.35593220339,0.353846153846,0.360655737705,0.367647058824,0.380952380952,0.493150684932,0.396551724138,0.0535714285714,0.515151515152,0.0666666666667,0.0428571428571,0.467741935484,0.483333333333,0.546875,0.089552238806,0.0597014925373,0.1,0.0923076923077,0.313432835821,0.322580645161,0.0724637681159,0.0819672131148,0.538461538462,0.588235294118,0.089552238806,0.5,0.25,0.1,0.370967741935,0.313432835821,0.475409836066,0.367647058824,0.323529411765,0.378787878788,0.36231884058,0.450704225352,0.363636363636,0.0625,0.4,0.402985074627,0.370967741935,0.409836065574,0.318181818182,0.560606060606,0.514705882353,0.354838709677,0.537313432836,0.233333333333,0.0555555555556,0.333333333333,0.409090909091,0.353846153846,0.0909090909091,0.0909090909091,0.540983606557,0.546875,0.15625,0.102941176471,0.0757575757576,0.0923076923077,0.0491803278689,0.0666666666667,0.608695652174,0.40625,0.372881355932,0.492307692308,0.467741935484,0.47619047619,0.3125,0.380952380952,0.582089552239,0.0588235294118,0.377049180328,0.40625,0.41935483871,0.126984126984,0.47619047619,0.484375,0.411764705882,0.36231884058,0.548387096774,0.112903225806,0.28125,0.338709677419,0.51724137931,0.375,0.338983050847,0.507692307692,0.292307692308,0.3125,0.379310344828,0.328358208955,0.359375,0.55,0.378787878788,0.318181818182,0.0819672131148,0.133333333333,0.375,0.451612903226,0.483870967742,0.402985074627,0.44776119403,0.538461538462,0.0322580645161,0.271186440678,0.106060606061,0.44776119403,0.377049180328,0.338983050847,0.377049180328,0.21875,0.393939393939,0.353846153846,0.388059701493,0.305084745763,0.375,0.3,0.322033898305,0.423728813559,0.36231884058,0.603174603175,0.403225806452,0.415384615385,0.393939393939,0.215384615385,0.405797101449,0.306451612903,0.353846153846,0.457142857143,0.0833333333333,0.160714285714,0.558823529412,0.435483870968,0.34375,0.078125,0.183333333333,0.333333333333,0.323529411765,0.426229508197,0.507936507937,0.375,0.338983050847,0.384615384615,0.202898550725,0.5625,0.338461538462,0.34328358209,0.538461538462,0.0461538461538,0.347826086957,0.5,0.524590163934,0.4,0.545454545455,0.390625,0.509803921569,0.410714285714,0.366666666667,0.30303030303,0.338235294118,0.34375,0.469696969697,0.197183098592,0.338461538462,0.298507462687,0.515151515152,0.384615384615,0.313432835821,0.107692307692,0.492307692308,0.352941176471,0.540983606557,0.03125,0.375,0.527272727273,0.390625,0.428571428571,0.354838709677,0.428571428571,0.414285714286,0.525423728814,0.393939393939,0.0806451612903,0.360655737705,0.380281690141,0.322580645161,0.467741935484,0.0526315789474,0.0307692307692,0.25,0.212121212121,0.433333333333,0.359375,0.367647058824,0.0689655172414,0.540983606557,0.538461538462,0.492063492063,0.573529411765,0.413793103448,0.239436619718,0.439393939394,0.303571428571,0.405405405405,0.322580645161,0.59375,0.142857142857,0.35593220339,0.484375,0.378787878788,0.523076923077,0.328358208955,0.384615384615,0.41935483871,0.5,0.0588235294118,0.0634920634921,0.542372881356,0.09375,0.089552238806,0.056338028169,0.0735294117647,0.106060606061,0.0615384615385,0.0769230769231,0.078125,0.0983606557377,0.0952380952381
TCGA-A5-A0GB,0.0952380952381,0.116666666667,0.953125,0.491803278689,1.0,0.135593220339,0.0535714285714,0.758620689655,0.0634920634921,0.137931034483,0.0294117647059,0.102941176471,0.862068965517,0.0714285714286,0.0166666666667,0.0769230769231,0.655737704918,0.0327868852459,0.138461538462,0.0172413793103,0.0,0.0819672131148,0.116666666667,0.0169491525424,0.925373134328,0.103448275862,0.0677966101695,0.84126984127,0.16393442623,0.0454545454545,0.9,0.859649122807,0.828125,0.131147540984,0.138461538462,0.15,0.109375,0.333333333333,0.133333333333,0.153846153846,0.0625,0.846153846154,0.939393939394,0.10447761194,0.936507936508,0.333333333333,0.142857142857,0.0169491525424,0.016393442623,0.830769230769,0.0151515151515,0.0,0.111111111111,0.09375,0.776119402985,0.0491803278689,0.0793650793651,0.786885245902,0.016393442623,0.0,0.0151515151515,0.140625,0.909090909091,0.859375,0.0877192982456,0.903225806452,0.186440677966,0.150943396226,0.52380952381,0.0461538461538,0.047619047619,0.0833333333333,0.0909090909091,0.816666666667,0.887096774194,0.0909090909091,0.135593220339,0.0491803278689,0.125,0.129032258065,0.147540983607,0.890625,0.030303030303,0.0526315789474,0.828125,0.85,0.896551724138,0.0338983050847,0.031746031746,0.907692307692,0.0746268656716,0.016393442623,0.777777777778,0.203389830508,0.0634920634921,0.898305084746,0.863636363636,0.0,0.457142857143,0.934426229508,0.0655737704918,0.35593220339,0.0508474576271,0.830508474576,0.693548387097,0.0,0.606557377049,0.0923076923077,0.491803278689,0.0161290322581,0.0769230769231,0.0,0.932203389831,0.0161290322581,0.078125,0.0666666666667,0.120689655172,0.015873015873,0.887096774194,0.725806451613,0.044776119403,0.107692307692,0.887096774194,0.101694915254,0.0161290322581,0.0588235294118,0.387096774194,0.0327868852459,0.0714285714286,0.0877192982456,0.134328358209,0.818181818182,0.015625,0.0,0.0,0.047619047619,0.0483870967742,0.0740740740741,0.607142857143,0.181818181818,0.852459016393,0.0491803278689,0.0,0.0,0.046875,0.015625,0.15,0.106060606061,0.384615384615,0.0909090909091,0.114754098361,0.878787878788,0.0847457627119,0.0153846153846,0.0983606557377,0.0327868852459,0.0793650793651,0.0625,0.783333333333,0.883333333333,0.0491803278689,0.491803278689,0.0757575757576,0.0923076923077,0.90625,0.09375,0.318181818182,0.661538461538,0.0923076923077,0.428571428571,0.852459016393,0.836363636364,0.59375,0.863636363636,0.0161290322581,0.836734693878,0.0363636363636,0.0508474576271,0.03125,0.0769230769231,0.0333333333333,0.887096774194,0.130434782609,0.0461538461538,0.078125,0.507692307692,0.0606060606061,0.109375,0.0625,0.887096774194,0.0307692307692,0.844827586207,0.031746031746,0.0769230769231,0.877551020408,0.078125,0.194029850746,0.016393442623,0.866666666667,0.0869565217391,0.881355932203,0.089552238806,0.046875,0.109090909091,0.0746268656716,0.101694915254,0.666666666667,0.185185185185,0.111111111111,0.27868852459,0.153846153846,0.122807017544,0.0,0.0434782608696,0.15,0.862068965517,0.875,0.951612903226,0.941176470588,0.864406779661,0.411764705882,0.453125,0.0526315789474,0.529411764706,0.655737704918,0.918032786885,0.0508474576271,0.0172413793103,0.933333333333,0.0,0.848484848485,0.0625,0.0151515151515,0.0625,0.9,0.078125,0.0952380952381,0.898305084746,0.0655737704918,0.147058823529,0.132352941176,0.0294117647059,0.111111111111,0.078125,0.169491525424,0.05,0.15,0.147540983607
TCGA-A5-A0GD,0.838709677419,0.912280701754,0.0909090909091,0.140625,0.135593220339,1.0,0.280701754386,0.254237288136,0.310344827586,0.929824561404,0.25,0.704225352113,0.0847457627119,0.372549019608,0.266666666667,0.307692307692,0.3,0.295081967213,0.880597014925,0.322033898305,0.126984126984,0.271186440678,0.349206349206,0.210526315789,0.1,0.383333333333,0.839285714286,0.0,0.896551724138,0.863636363636,0.0666666666667,0.0,0.0,0.9375,0.923076923077,0.915254237288,0.809523809524,0.573529411765,0.35,0.938461538462,0.694915254237,0.0793650793651,0.151515151515,0.848484848485,0.169230769231,0.5,0.901639344262,0.209677419355,0.3125,0.0,0.194029850746,0.179104477612,0.354838709677,0.358208955224,0.242424242424,0.269841269841,0.859375,0.280701754386,0.21875,0.126984126984,0.233333333333,0.444444444444,0.0,0.106060606061,0.375,0.0909090909091,0.785714285714,0.927272727273,0.328358208955,0.333333333333,0.296875,0.893939393939,0.833333333333,0.0,0.0,0.709677419355,0.828125,0.723076923077,0.796875,0.912280701754,0.83606557377,0.0909090909091,0.213114754098,0.310344827586,0.212121212121,0.0,0.140625,0.290322580645,0.220338983051,0.0645161290323,0.846153846154,0.275862068966,0.21875,0.233333333333,0.772727272727,0.0526315789474,0.0,0.147058823529,0.420289855072,0.0491803278689,0.677419354839,0.65,0.338709677419,0.0,0.305084745763,0.186440677966,0.209677419355,0.567164179104,0.492063492063,0.206896551724,0.333333333333,0.1875,0.101694915254,0.166666666667,0.307692307692,0.803278688525,0.821428571429,0.266666666667,0.216666666667,0.322580645161,0.227272727273,0.261538461538,0.0483870967742,0.915254237288,0.275862068966,0.661538461538,0.328125,0.2,0.322033898305,0.310344827586,0.8125,0.3125,0.171875,0.134328358209,0.232142857143,0.28125,0.540983606557,0.433333333333,0.333333333333,0.4,0.111111111111,0.310344827586,0.129032258065,0.190476190476,0.75,0.15873015873,0.483870967742,0.46875,0.40625,0.866666666667,0.689655172414,0.044776119403,0.311475409836,0.142857142857,0.796875,0.542372881356,0.31746031746,0.296875,0.183333333333,0.0,0.290322580645,0.483333333333,0.292307692308,0.646153846154,0.0952380952381,0.31746031746,0.606060606061,0.153846153846,0.846153846154,0.5,0.0,0.0,0.365079365079,0.123076923077,0.377049180328,0.0,0.277777777778,0.322580645161,0.375,0.323076923077,0.271186440678,0.230769230769,0.771428571429,0.27868852459,0.430769230769,0.296875,0.276923076923,0.4,0.703125,0.0645161290323,0.275362318841,0.0,0.78125,0.292307692308,0.04,0.27868852459,0.352941176471,0.27868852459,0.0714285714286,0.287878787879,0.0,0.285714285714,0.725806451613,0.272727272727,0.323529411765,0.338983050847,0.338709677419,0.931034482759,0.84375,0.6,0.666666666667,0.423728813559,0.131147540984,0.264705882353,0.883333333333,0.0,0.0,0.101694915254,0.126984126984,0.25,0.666666666667,0.307692307692,0.322033898305,0.353846153846,0.390625,0.0491803278689,0.704918032787,0.224137931034,0.1,0.089552238806,0.0,0.3125,0.222222222222,0.311475409836,0.0833333333333,0.818181818182,0.809523809524,0.015625,0.758064516129,0.78125,0.913043478261,0.731343283582,0.870967741935,0.924242424242,0.903225806452,0.803278688525,0.951612903226,0.883333333333
