,TCGA-A5-A0G5,TCGA-A5-A0G9,TCGA-A5-A0GA,TCGA-A5-A0GB,TCGA-A5-A0GH,TCGA-A5-A0GI,TCGA-A5-A0GJ,TCGA-A5-A0GN,TCGA-A5-A0GP,TCGA-A5-A0GQ,TCGA-A5-A0GV,TCGA-A5-A0GW,TCGA-A5-A0R8,TCGA-A5-A0R9,TCGA-A5-A0RA,TCGA-A5-A0VO,TCGA-A5-A0VP,TCGA-A5-A0VQ,TCGA-AJ-A23M,TCGA-AP-A051,TCGA-AP-A052,TCGA-AP-A053,TCGA-AP-A054,TCGA-AP-A056,TCGA-AP-A059,TCGA-AP-A05A,TCGA-AP-A05H,TCGA-AP-A05J,TCGA-AP-A05N,TCGA-AP-A0L8,TCGA-AP-A0L9,TCGA-AP-A0LD,TCGA-AP-A0LE,TCGA-AP-A0LF,TCGA-AP-A0LG,TCGA-AP-A0LH,TCGA-AP-A0LI,TCGA-AP-A0LM,TCGA-AP-A0LN,TCGA-AP-A0LP,TCGA-AP-A0LQ,TCGA-AP-A0LT,TCGA-AX-A05S,TCGA-AX-A05T,TCGA-AX-A05U,TCGA-AX-A05W,TCGA-AX-A05Y,TCGA-AX-A05Z,TCGA-AX-A060,TCGA-AX-A063,TCGA-AX-A064,TCGA-AX-A06H,TCGA-AX-A0IU,TCGA-AX-A0J0,TCGA-AX-A0J1,TCGA-AX-A1C8,TCGA-AX-A2HF,TCGA-B5-A0JR,TCGA-B5-A0JT,TCGA-B5-A0JV,TCGA-B5-A0JY,TCGA-B5-A0JZ,TCGA-B5-A0K1,TCGA-B5-A0K2,TCGA-B5-A0K6,TCGA-B5-A0K9,TCGA-B5-A11E,TCGA-B5-A11F,TCGA-B5-A11G,TCGA-B5-A11H,TCGA-B5-A11J,TCGA-B5-A11N,TCGA-B5-A11O,TCGA-B5-A11R,TCGA-B5-A11U,TCGA-B5-A11V,TCGA-B5-A11W,TCGA-B5-A11X,TCGA-B5-A11Y,TCGA-B5-A11Z,TCGA-B5-A121,TCGA-BG-A0LX,TCGA-BG-A0M0,TCGA-BG-A0M3,TCGA-BG-A0M4,TCGA-BG-A0M6,TCGA-BG-A0M7,TCGA-BG-A0M8,TCGA-BG-A0M9,TCGA-BG-A0MC,TCGA-BG-A0MG,TCGA-BG-A0MO,TCGA-BG-A0MQ,TCGA-BG-A0MU,TCGA-BG-A0RY,TCGA-BG-A0VW,TCGA-BG-A0VX,TCGA-BG-A0VZ,TCGA-BG-A0W1,TCGA-BG-A0YV,TCGA-BG-A187,TCGA-BG-A18A,TCGA-BG-A18B,TCGA-BG-A2AE,TCGA-BK-A0C9,TCGA-BK-A0CB,TCGA-BK-A0CC,TCGA-BK-A139,TCGA-BS-A0T9,TCGA-BS-A0TA,TCGA-BS-A0TC,TCGA-BS-A0TE,TCGA-BS-A0TI,TCGA-BS-A0TJ,TCGA-BS-A0U7,TCGA-BS-A0U8,TCGA-BS-A0UA,TCGA-BS-A0UF,TCGA-BS-A0UJ,TCGA-BS-A0UL,TCGA-BS-A0UM,TCGA-BS-A0UT,TCGA-BS-A0UV,TCGA-BS-A0V7,TCGA-BS-A0V8,TCGA-BS-A0WQ,TCGA-D1-A0ZN,TCGA-D1-A0ZO,TCGA-D1-A0ZQ,TCGA-D1-A0ZR,TCGA-D1-A0ZS,TCGA-D1-A0ZU,TCGA-D1-A101,TCGA-D1-A102,TCGA-D1-A103,TCGA-D1-A15V,TCGA-D1-A15W,TCGA-D1-A15X,TCGA-D1-A15Z,TCGA-D1-A160,TCGA-D1-A161,TCGA-D1-A163,TCGA-D1-A165,TCGA-D1-A167,TCGA-D1-A168,TCGA-D1-A169,TCGA-D1-A16D,TCGA-D1-A16F,TCGA-D1-A16J,TCGA-D1-A16N,TCGA-D1-A16R,TCGA-D1-A16X,TCGA-D1-A16Y,TCGA-D1-A174,TCGA-D1-A176,TCGA-D1-A177,TCGA-D1-A17A,TCGA-D1-A17B,TCGA-D1-A17C,TCGA-D1-A17D,TCGA-D1-A17F,TCGA-D1-A17H,TCGA-D1-A17M,TCGA-D1-A17Q,TCGA-D1-A17R,TCGA-D1-A17S,TCGA-D1-A17T,TCGA-D1-A17U,TCGA-D1-A1NU,TCGA-DI-A0WH,TCGA-DI-A1NN,TCGA-E6-A1LZ,TCGA-EO-A1Y5,TCGA-EO-A1Y8,TCGA-EY-A1GS,TCGA-EY-A212,TCGA-FI-A2EW,TCGA-FI-A2F8
TCGA-AP-A059,0.089552238806,0.0655737704918,0.0147058823529,0.0,0.0,0.044776119403,0.339285714286,0.44,0.0,0.152542372881,0.0,0.0735294117647,0.0555555555556,0.25,0.145161290323,0.0983606557377,0.0,0.0,0.333333333333,0.939393939394,0.428571428571,0.25,0.214285714286,0.898305084746,1.0,0.309523809524,0.0983606557377,0.714285714286,0.0,0.333333333333,0.206349206349,0.0,0.0,0.433333333333,0.0,0.21875,0.102564102564,0.983870967742,0.193548387097,0.109375,0.0769230769231,0.0,0.0,0.0,0.0,0.375,0.0645161290323,0.826086956522,0.0,0.0,0.0138888888889,0.0,0.512820512821,0.876712328767,0.791666666667,0.432835820896,0.0,0.0,0.2,0.031746031746,0.90625,0.0161290322581,0.166666666667,0.0169491525424,0.0,0.0,0.983333333333,0.0,0.0298507462687,0.0,0.0,0.215384615385,0.02,0.0,0.0,0.125,0.0,0.0491803278689,0.0,0.0,0.0,0.0,0.231884057971,0.0,0.0,0.5,0.15,0.254901960784,0.0681818181818,0.176470588235,0.0735294117647,0.25,0.0,0.0,0.473684210526,0.0,0.161764705882,0.0,0.0847457627119,0.147540983607,0.2,0.0754716981132,0.015873015873,0.196721311475,0.0,0.05,0.571428571429,0.0461538461538,0.142857142857,0.0,0.0,0.119402985075,0.348484848485,0.0,0.047619047619,0.0,0.0,0.890625,0.015625,0.0,0.0,0.295454545455,0.918918918919,0.333333333333,0.393939393939,0.0,0.210526315789,0.0,0.152542372881,0.5,0.0,0.0,0.0149253731343,0.15,0.955882352941,0.30612244898,0.122807017544,0.0,0.14,0.0,0.246153846154,0.0,0.166666666667,0.0,0.101449275362,0.0666666666667,0.113636363636,0.0,0.140625,0.444444444444,0.214285714286,0.0461538461538,0.03125,0.0,0.0,0.0,0.0298507462687,0.0140845070423,0.0535714285714,0.0,0.0615384615385,0.0,0.0,0.862068965517,0.051724137931,0.25,0.166666666667,0.0,0.34328358209,0.0,0.380952380952,0.217391304348,0.428571428571,0.583333333333,0.089552238806,0.304347826087,0.415384615385,0.428571428571
TCGA-AP-A05A,0.239130434783,0.368421052632,0.302325581395,0.0,0.173913043478,0.533333333333,0.162790697674,0.617647058824,0.0,0.567567567568,0.666666666667,0.318181818182,0.558823529412,0.75,0.5,0.65,0.0,0.394736842105,0.538461538462,0.357142857143,1.0,0.0,0.0208333333333,0.282051282051,0.309523809524,1.0,0.25,0.75,0.463414634146,0.5,0.47619047619,0.0217391304348,0.075,0.684210526316,0.341463414634,0.705882352941,0.222222222222,0.378378378378,0.631578947368,0.487804878049,0.444444444444,0.0,0.0454545454545,0.666666666667,0.666666666667,0.571428571429,0.414634146341,0.260869565217,0.0,0.0,0.311111111111,0.121951219512,0.769230769231,0.270833333333,0.224489795918,0.6875,0.0,0.0,0.5,0.447368421053,0.375,0.175,1.0,0.236842105263,0.475,0.139534883721,0.341463414634,0.5,0.0,0.0,0.175,0.0,0.368421052632,0.0,0.166666666667,0.484848484848,0.333333333333,0.47619047619,0.0,0.333333333333,0.666666666667,0.162790697674,0.585365853659,0.222222222222,0.0,0.25,0.666666666667,0.714285714286,0.56,0.5,0.520833333333,0.375,0.0975609756098,0.0,0.714285714286,0.047619047619,0.488888888889,0.260869565217,0.475,0.473684210526,0.62962962963,0.375,0.243243243243,0.414634146341,0.2,0.363636363636,0.0,0.425,0.341463414634,0.272727272727,0.0,0.268292682927,0.475,0.0243902439024,0.547619047619,0.276595744681,0.227272727273,0.341463414634,0.0,0.170731707317,0.219512195122,0.741935483871,0.333333333333,0.75,0.767441860465,1.0,0.375,0.0,0.585365853659,0.0,0.205128205128,0.75,0.162790697674,0.5,0.340425531915,0.78125,0.394736842105,0.0,0.666666666667,0.365853658537,0.68085106383,0.170731707317,0.8,0.0,0.372093023256,0.454545454545,0.58064516129,0.191489361702,0.512195121951,0.690476190476,0.611111111111,0.0,0.0,0.0,0.232558139535,0.102564102564,0.431818181818,0.292682926829,0.540540540541,0.307692307692,0.441860465116,0.046511627907,0.173913043478,0.243243243243,0.542857142857,0.512195121951,0.384615384615,0.309523809524,0.727272727273,0.121951219512,0.742857142857,0.35,0.6,0.4,0.511627906977,0.384615384615,0.659574468085,0.666666666667
TCGA-AP-A05H,0.888888888889,0.216666666667,0.174603174603,0.047619047619,0.348484848485,0.245901639344,0.611111111111,0.0212765957447,0.015625,0.120689655172,0.0,0.765625,0.0851063829787,0.105263157895,0.0491803278689,0.107142857143,0.0645161290323,0.0327868852459,0.358490566038,0.0645161290323,0.142857142857,0.0,0.0,0.0526315789474,0.0983606557377,0.25,1.0,0.125,0.0181818181818,0.0,0.203389830508,0.015873015873,0.0655737704918,0.125,0.546875,0.62962962963,0.882352941176,0.0943396226415,0.111111111111,0.0645161290323,0.0,0.0483870967742,0.169491525424,0.333333333333,1.0,0.0,0.431034482759,0.0307692307692,0.0,0.0,0.0,0.491803278689,0.205882352941,0.044776119403,0.0579710144928,0.151515151515,0.0,0.0689655172414,0.142857142857,0.0185185185185,0.0645161290323,0.263157894737,0.333333333333,0.764705882353,0.047619047619,0.692307692308,0.051724137931,0.214285714286,0.0,0.0833333333333,0.203389830508,0.0,0.0377358490566,0.0178571428571,0.362068965517,0.0652173913043,0.0,0.0166666666667,0.0967741935484,0.0,0.0,0.111111111111,0.0634920634921,0.0625,0.0,0.0,0.5,0.156862745098,0.0243902439024,0.0714285714286,0.181818181818,0.0,0.0491803278689,0.0,0.176470588235,0.196078431373,0.169230769231,0.0,0.051724137931,0.842105263158,0.114285714286,0.0217391304348,0.224137931034,0.0,0.0333333333333,0.0714285714286,0.6,0.516666666667,0.854838709677,0.0615384615385,0.0,0.822580645161,0.616666666667,0.0819672131148,0.0526315789474,0.0153846153846,0.327868852459,0.0634920634921,0.0,0.0491803278689,0.0,0.1,0.078125,0.142857142857,0.0819672131148,0.0,0.0,0.03125,0.2,0.5,0.607843137255,0.333333333333,0.671875,0.0,0.046875,0.0652173913043,0.0535714285714,0.0819672131148,0.217391304348,0.0655737704918,0.362068965517,0.264150943396,0.4,0.0983606557377,0.507936507937,0.8,0.19512195122,0.0615384615385,0.206349206349,0.0806451612903,0.0,0.0169491525424,0.0166666666667,0.107142857143,0.101694915254,0.413793103448,0.0,0.587301587302,0.0350877192982,0.409836065574,0.140625,0.125,0.152542372881,0.0545454545455,0.0727272727273,0.480769230769,0.677966101695,0.031746031746,0.140625,0.59649122807,0.119047619048,0.790322580645,0.0,0.1,0.640625,0.0,0.0833333333333,0.166666666667
TCGA-AP-A05J,0.2,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,1.0,0.0,0.571428571429,0.0,0.0,0.333333333333,0.5,0.666666666667,0.571428571429,0.0,0.285714285714,0.6,0.5,0.0,0.0,0.125,0.5,0.714285714286,0.75,0.125,1.0,0.4,0.0,0.428571428571,0.0,0.0,0.6,0.0,0.5,0.0,0.8,0.4,0.333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.166666666667,0.333333333333,0.0,0.0,0.142857142857,0.0,0.75,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.428571428571,0.2,0.0,0.0,0.125,0.0,0.75,1.0,0.0,0.0,0.0,0.142857142857,0.2,0.0,0.0,0.428571428571,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.5,0.666666666667,0.166666666667,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.571428571429,0.142857142857,0.375,0.166666666667,0.6,1.0,0.0,0.25,0.142857142857,0.0,0.0,0.75,0.2,0.166666666667,0.0,0.0,0.571428571429,0.0,0.166666666667,0.142857142857,0.0,0.5,0.0,0.0,0.0,0.666666666667,0.5,0.0,0.666666666667,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.8,0.666666666667,0.5,0.0,0.25,0.125,0.625,0.0,1.0,0.0,0.142857142857,0.0,0.75,0.0,0.571428571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.333333333333,0.0,0.166666666667,0.0,0.0,0.428571428571,0.5,0.4,0.5,0.125,0.714285714286,0.0,0.666666666667,0.285714285714,1.0,0.0,0.285714285714,0.75,0.857142857143,0.5
TCGA-AP-A05N,0.0491803278689,0.589285714286,0.615384615385,0.265625,0.171875,0.639344262295,0.0,0.351851851852,0.0634920634921,0.735849056604,1.0,0.112903225806,0.730769230769,0.6875,0.75,0.754385964912,0.0862068965517,0.852459016393,0.333333333333,0.0,0.571428571429,0.333333333333,0.0483870967742,0.0178571428571,0.0,0.463414634146,0.0181818181818,0.4,1.0,0.666666666667,0.542372881356,0.301587301587,0.366666666667,0.350877192982,0.28125,0.142857142857,0.0294117647059,0.0,0.703703703704,0.733333333333,0.888888888889,0.222222222222,0.133333333333,0.75,0.25,0.666666666667,0.566666666667,0.0151515151515,0.303571428571,0.132075471698,0.692307692308,0.103448275862,0.27027027027,0.0153846153846,0.0151515151515,0.349206349206,1.0,0.0847457627119,0.333333333333,0.907407407407,0.0172413793103,0.357142857143,0.25,0.0754716981132,0.854838709677,0.0983606557377,0.0185185185185,0.75,0.0655737704918,0.129032258065,0.465517241379,0.0344827586207,0.9375,0.258620689655,0.193548387097,0.808510638298,1.0,0.949152542373,0.103448275862,1.0,1.0,0.569230769231,0.655737704918,1.0,0.105263157895,0.2,0.272727272727,0.63829787234,0.871794871795,0.875,0.753846153846,0.772727272727,0.35593220339,0.666666666667,0.428571428571,0.120689655172,0.6,0.720588235294,0.879310344828,0.0862068965517,0.7,0.84,0.568965517241,0.683333333333,0.438596491228,0.736842105263,0.0,0.440677966102,0.0967741935484,0.661764705882,0.0877192982456,0.0819672131148,0.0819672131148,0.253968253968,0.885245901639,0.731343283582,0.403225806452,0.0153846153846,0.1,0.483870967742,0.631578947368,0.522727272727,0.0,0.6,0.483333333333,1.0,0.736842105263,0.333333333333,0.642857142857,0.0,0.175438596491,0.8,0.126984126984,0.805555555556,0.0151515151515,0.682926829268,0.903846153846,0.047619047619,0.595744680851,0.754098360656,0.40625,0.203703703704,0.0,0.0161290322581,0.435483870968,0.133333333333,0.625,0.363636363636,0.583333333333,0.466666666667,0.625,0.0166666666667,0.0153846153846,0.0701754385965,0.622950819672,0.0491803278689,0.903225806452,0.265625,0.927272727273,0.298245614035,0.6875,0.166666666667,0.467741935484,0.0181818181818,0.827586206897,0.269230769231,0.228070175439,0.758620689655,0.514705882353,0.0175438596491,0.511627906977,0.031746031746,0.833333333333,0.125,0.34375,0.647058823529,0.475409836066,0.5
TCGA-AP-A0L8,0.0,0.714285714286,0.625,0.125,0.125,0.625,0.0,0.75,0.0,1.0,0.0,0.125,0.8,1.0,0.833333333333,0.857142857143,0.0,0.75,0.5,0.0,1.0,0.0,0.0,0.166666666667,0.333333333333,0.5,0.0,0.0,0.666666666667,1.0,1.0,0.142857142857,0.166666666667,0.6,0.125,0.0,0.0,0.333333333333,1.0,0.666666666667,0.0,0.142857142857,0.0,1.0,0.0,1.0,0.5,0.111111111111,0.0,0.142857142857,0.428571428571,0.0,0.8,0.111111111111,0.111111111111,0.875,0.0,0.0,0.0,0.777777777778,0.125,0.0,1.0,0.2,0.714285714286,0.0,0.2,1.0,0.0,0.142857142857,0.222222222222,0.0,0.833333333333,0.125,0.142857142857,0.75,0.0,0.833333333333,0.0,1.0,0.0,0.25,1.0,1.0,0.125,0.0,0.5,1.0,0.833333333333,1.0,0.857142857143,0.0,0.142857142857,1.0,1.0,0.142857142857,0.75,0.285714285714,1.0,0.285714285714,1.0,0.666666666667,0.5,0.714285714286,0.166666666667,1.0,0.0,0.5,0.285714285714,0.444444444444,0.0,0.125,0.375,0.125,0.833333333333,0.428571428571,0.166666666667,0.125,0.0,0.166666666667,0.6,0.8,0.111111111111,1.0,0.888888888889,1.0,0.0,0.142857142857,0.888888888889,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.875,0.0,0.75,0.111111111111,0.666666666667,0.0,1.0,0.0,0.428571428571,0.5,0.8,0.125,1.0,1.0,1.0,0.0,0.0,0.0,0.222222222222,0.0,0.714285714286,0.0,0.875,0.0,0.75,0.142857142857,0.166666666667,0.0,0.8,0.666666666667,0.222222222222,0.5,0.857142857143,0.0,0.857142857143,0.142857142857,1.0,0.666666666667,0.5,0.8,1.0,1.0
TCGA-AP-A0L9,0.260869565217,0.379310344828,0.313432835821,0.046875,0.119402985075,0.469696969697,0.2,0.58,0.0,0.64406779661,1.0,0.220588235294,0.59649122807,0.736842105263,0.573770491803,0.583333333333,0.0,0.484848484848,0.666666666667,0.15873015873,0.625,0.25,0.0,0.169491525424,0.206349206349,0.47619047619,0.203389830508,0.428571428571,0.542372881356,1.0,1.0,0.0735294117647,0.0645161290323,0.586206896552,0.230769230769,0.41935483871,0.333333333333,0.213114754098,0.676470588235,0.467741935484,0.545454545455,0.09375,0.0,0.6,0.666666666667,0.777777777778,0.412698412698,0.0724637681159,0.114754098361,0.0175438596491,0.391304347826,0.109375,0.461538461538,0.130434782609,0.056338028169,0.590909090909,0.666666666667,0.0,0.75,0.59649122807,0.129032258065,0.137931034483,0.5,0.207547169811,0.492307692308,0.106060606061,0.169491525424,0.5,0.030303030303,0.015625,0.16393442623,0.0161290322581,0.470588235294,0.0350877192982,0.051724137931,0.568181818182,0.421052631579,0.566666666667,0.0,0.5,0.5,0.166666666667,0.615384615385,0.647058823529,0.0172413793103,0.5,0.75,0.72,0.622222222222,0.357142857143,0.567164179104,0.764705882353,0.0819672131148,0.8,0.55,0.0701754385965,0.606060606061,0.342857142857,0.548387096774,0.413793103448,0.675675675676,0.65306122449,0.214285714286,0.55,0.233333333333,0.5,0.428571428571,0.515151515152,0.385964912281,0.246376811594,0.0181818181818,0.276923076923,0.433333333333,0.0483870967742,0.491228070175,0.323076923077,0.230769230769,0.109375,0.0153846153846,0.190476190476,0.338983050847,0.697674418605,0.128571428571,0.625,0.645161290323,1.0,0.625,0.0441176470588,0.543859649123,1.0,0.0925925925926,0.5,0.0923076923077,0.705882352941,0.142857142857,0.674418604651,0.535714285714,0.0,0.5,0.245901639344,0.6,0.0701754385965,0.6,0.0,0.538461538462,0.290322580645,0.725,0.102941176471,0.641791044776,0.621212121212,0.730769230769,0.0,0.0,0.0,0.209677419355,0.0645161290323,0.5,0.138461538462,0.529411764706,0.0819672131148,0.444444444444,0.044776119403,0.107692307692,0.107142857143,0.559322033898,0.571428571429,0.433333333333,0.365079365079,0.757575757576,0.15,0.708333333333,0.363636363636,0.571428571429,0.692307692308,0.484375,0.608695652174,0.666666666667,0.6
TCGA-AP-A0LD,0.0416666666667,0.31746031746,0.388888888889,0.901408450704,0.473684210526,0.191176470588,0.0,0.0701754385965,0.728571428571,0.1875,0.0,0.150684931507,0.120689655172,0.15,0.194029850746,0.140625,0.710144927536,0.338028169014,0.0,0.0,0.0,0.0,0.432432432432,0.0,0.0,0.0217391304348,0.015873015873,0.0,0.301587301587,0.142857142857,0.0735294117647,1.0,0.742857142857,0.0322580645161,0.208333333333,0.03125,0.0,0.0,0.0909090909091,0.294117647059,0.416666666667,0.885714285714,0.661290322581,0.0,0.0,0.111111111111,0.169230769231,0.0135135135135,0.887096774194,0.728813559322,0.459459459459,0.405797101449,0.0487804878049,0.0133333333333,0.025974025974,0.0281690140845,0.0,0.646153846154,0.0,0.272727272727,0.0,0.40625,0.166666666667,0.15,0.323943661972,0.281690140845,0.0,0.0,0.647058823529,0.695652173913,0.558823529412,0.43661971831,0.37037037037,0.84126984127,0.4375,0.14,0.35,0.246153846154,0.742857142857,0.0,0.4,0.507042253521,0.138888888889,0.357142857143,0.779411764706,0.0,0.0,0.0862068965517,0.166666666667,0.411764705882,0.152777777778,0.173913043478,0.757142857143,0.0,0.0,0.671875,0.12,0.567567567568,0.181818181818,0.0,0.121951219512,0.196428571429,0.424242424242,0.271428571429,0.625,0.263157894737,0.0,0.056338028169,0.030303030303,0.5,0.661290322581,0.0714285714286,0.0285714285714,0.828571428571,0.292307692308,0.479452054795,0.4,0.0,0.652777777778,0.68115942029,0.55223880597,0.0212765957447,0.0,0.111111111111,0.044776119403,0.25,0.333333333333,0.763888888889,0.0983606557377,0.0,0.333333333333,0.2,0.291666666667,0.179487179487,0.0,0.0588235294118,0.2,0.652173913043,0.109090909091,0.5,0.0142857142857,0.58064516129,0.2,0.569444444444,0.109589041096,0.0333333333333,0.08,0.638888888889,0.0714285714286,0.0857142857143,0.115384615385,0.590909090909,0.666666666667,0.769230769231,0.535211267606,0.461538461538,0.347826086957,0.243243243243,0.183333333333,0.450704225352,0.285714285714,0.777777777778,0.583333333333,0.0,0.15873015873,0.0655737704918,0.03125,0.378787878788,0.0416666666667,0.30303030303,0.0212765957447,0.0416666666667,0.25,0.0,0.0441176470588,0.166666666667,0.0714285714286,0.0
TCGA-AP-A0LE,0.0757575757576,0.406779661017,0.477611940299,0.768115942029,0.558823529412,0.265625,0.0,0.0754716981132,0.602941176471,0.25,0.0,0.205882352941,0.25,0.15,0.261538461538,0.216666666667,0.596774193548,0.371428571429,0.0357142857143,0.0,0.0,0.0,0.441176470588,0.0,0.0,0.075,0.0655737704918,0.0,0.366666666667,0.166666666667,0.0645161290323,0.742857142857,1.0,0.0333333333333,0.308823529412,0.0294117647059,0.0,0.0,0.235294117647,0.359375,0.230769230769,0.769230769231,0.639344262295,0.166666666667,0.0,0.2,0.1875,0.0138888888889,0.793103448276,0.706896551724,0.56338028169,0.40625,0.0487804878049,0.0147058823529,0.0138888888889,0.0588235294118,0.0,0.6,0.0,0.3,0.0,0.375,0.0,0.233333333333,0.34328358209,0.307692307692,0.0,0.176470588235,0.5625,0.686567164179,0.483870967742,0.338461538462,0.436363636364,0.783333333333,0.559322033898,0.255813953488,0.294117647059,0.353846153846,0.671641791045,0.4,0.75,0.558823529412,0.166666666667,0.466666666667,0.633333333333,0.0,0.0,0.115384615385,0.275,0.466666666667,0.217391304348,0.263157894737,0.753846153846,0.6,0.0952380952381,0.610169491525,0.222222222222,0.547945205479,0.285714285714,0.031746031746,0.175,0.235294117647,0.48275862069,0.269841269841,0.646153846154,0.277777777778,0.0,0.09375,0.046875,0.555555555556,0.590163934426,0.106060606061,0.0298507462687,0.80303030303,0.406779661017,0.521126760563,0.369230769231,0.0,0.5625,0.584615384615,0.491803278689,0.0612244897959,0.0,0.222222222222,0.0757575757576,0.5,0.315789473684,0.835820895522,0.172413793103,0.5,0.350877192982,0.5,0.313432835821,0.184210526316,0.0,0.163265306122,0.293103448276,0.578125,0.235294117647,0.560606060606,0.0634920634921,0.527272727273,0.0,0.590909090909,0.159420289855,0.0,0.142857142857,0.695652173913,0.153846153846,0.078125,0.148148148148,0.5,0.553846153846,0.709677419355,0.564516129032,0.439393939394,0.393939393939,0.285714285714,0.333333333333,0.46875,0.363636363636,0.779411764706,0.606060606061,0.0,0.27868852459,0.0535714285714,0.0677966101695,0.446153846154,0.10447761194,0.344827586207,0.0434782608696,0.0735294117647,0.285714285714,0.0,0.151515151515,0.181818181818,0.106060606061,0.2
TCGA-AP-A0LF,0.237288135593,0.339622641509,0.225806451613,0.0161290322581,0.0847457627119,0.444444444444,0.16,0.625,0.0,0.534482758621,1.0,0.265625,0.416666666667,0.578947368421,0.5,0.51724137931,0.0,0.344827586207,0.641509433962,0.44262295082,0.75,1.0,0.015873015873,0.431034482759,0.433333333333,0.684210526316,0.125,0.6,0.350877192982,0.6,0.586206896552,0.0322580645161,0.0333333333333,1.0,0.16393442623,0.4,0.263157894737,0.48275862069,0.612903225806,0.508474576271,0.454545454545,0.0,0.0178571428571,0.333333333333,0.0,0.428571428571,0.275862068966,0.365079365079,0.0350877192982,0.0196078431373,0.253968253968,0.0508474576271,0.657142857143,0.375,0.294117647059,0.790322580645,0.0,0.0172413793103,0.75,0.444444444444,0.333333333333,0.155172413793,0.6,0.122448979592,0.396825396825,0.0333333333333,0.433962264151,0.466666666667,0.0151515151515,0.0,0.105263157895,0.0350877192982,0.3,0.0185185185185,0.0909090909091,0.489361702128,0.4,0.41935483871,0.0169491525424,0.25,0.4,0.118644067797,0.622950819672,0.384615384615,0.0,0.75,0.578947368421,0.645833333333,0.475,0.363636363636,0.46875,0.578947368421,0.0847457627119,0.4,0.65,0.0178571428571,0.603174603175,0.223880597015,0.448275862069,0.351851851852,0.5,0.545454545455,0.203703703704,0.48275862069,0.218181818182,0.533333333333,0.5,0.372881355932,0.258620689655,0.220588235294,0.0,0.3,0.466666666667,0.0,0.4,0.180327868852,0.213114754098,0.372881355932,0.0172413793103,0.135593220339,0.222222222222,0.744186046512,0.424242424242,0.777777777778,0.785714285714,0.8,0.333333333333,0.0322580645161,0.52,0.0,0.0392156862745,0.5,0.0983606557377,0.589743589744,0.428571428571,0.804347826087,0.42,0.0,0.511111111111,0.263157894737,0.610169491525,0.0377358490566,0.666666666667,0.0,0.311475409836,0.285714285714,0.473684210526,0.129032258065,0.65,0.732142857143,0.666666666667,0.0,0.016393442623,0.0,0.155172413793,0.0701754385965,0.372881355932,0.177419354839,0.471698113208,0.133333333333,0.4,0.0161290322581,0.169491525424,0.32,0.5,0.568965517241,0.28813559322,0.327586206897,0.6875,0.0754716981132,0.731707317073,0.283333333333,0.6,0.846153846154,0.271186440678,0.4,0.7,0.8
